output,output_family,parameter,mu,mu_star,sigma,se_mu_star,median_absolute_ee,iqr_absolute_ee,min_ee,max_ee,n_valid_ee,n_lost_invalid_or_extinct,positive_fraction,negative_fraction,rank_by_mu_star,output_scale_sd,normalized_mu_star,mean_within_point_output_variance,mean_signal_to_noise_ratio
"abc_target_01_jnkp_s480_standardized_residual","jnk","stressStrength",3.02472792958,3.18638206492,2.68901808209,0.569902391681,2.38690711246,4.13065002661,-1.09126984127,7.62017960909,19,1,0.894736842105,0.105263157895,1,1.71454179985,1.85844525061,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","lambdaStress",2.46843402706,2.46843402706,2.50021566851,0.589306484545,1.57493368700,3.53301434551,0,8.33333333333,18,2,0.777777777778,0,2,1.71454179985,1.43970478134,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","pOffMax",-1.79451168074,1.79451168074,1.24383398839,0.293174482621,1.88746438746,1.92444732436,-4.12796697626,-0.226080867674,18,2,0,1,3,1.71454179985,1.04664212963,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","migrProbP",-0.0355142503321,1.28337909799,2.23416369646,0.424844741092,0.793693623247,1.34301440355,-3.36257309942,7.40740740741,18,2,0.444444444444,0.444444444444,4,1.71454179985,0.748525989917,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorEndothelialRadius",-0.756226471558,1.25211345455,2.33845592117,0.524766167768,0.433678077129,1.29963707051,-8.33333333333,2.18253968254,16,4,0.375000000000,0.437500000000,5,1.71454179985,0.730290422000,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","migrProbM",0.521872148463,1.11827356243,1.70783818904,0.314908711541,0.540674603175,1.37306944472,-4.39393939394,4.16666666667,19,1,0.684210526316,0.315789473684,6,1.71454179985,0.652228812691,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","pOnMax",1.06214575087,1.11788574764,0.961340850317,0.222845277774,0.964300916147,1.46758996829,-0.289855072464,2.69214703425,16,4,0.875000000000,0.125000000000,7,1.71454179985,0.652002621189,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialLungCount",0.353455966940,1.09154288024,1.63626148888,0.285764440278,0.627670940171,1.24869167668,-2.27272727273,4.16666666667,19,1,0.631578947368,0.315789473684,8,1.71454179985,0.636638243719,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","lambdaCAF",1.03903823870,1.08148883747,1.57786599745,0.346042316132,0.545295274534,1.40883438420,-0.412295975425,5.75396825397,20,0,0.500000000000,0.100000000000,9,1.71454179985,0.630774261414,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbEP",0.457830998286,1.07803133335,1.54678077214,0.270191881710,0.694444444444,1.67960571921,-3,3.33333333333,19,1,0.526315789474,0.368421052632,10,1.71454179985,0.628757685253,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","clusterRadius",-0.371768944626,0.990450821674,1.47141307326,0.265905206161,0.598528280346,0.796952568865,-4.22705314010,2.12842712843,18,2,0.444444444444,0.555555555556,11,1.71454179985,0.577676684090,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbMP",-0.361486771508,0.908128375823,1.32893723138,0.239353844949,0.565568290844,0.614049910333,-3.58333333333,2.45098039216,18,2,0.333333333333,0.611111111111,12,1.71454179985,0.529662429869,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","macrophageInteractionRadius",-0.0620431353024,0.891937798950,1.34717586874,0.227016762264,0.593434343434,0.803900137983,-3.47222222222,3.05606152601,19,1,0.473684210526,0.473684210526,13,1.71454179985,0.520219337333,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbEN",0.194527574624,0.796366028885,1.40123644023,0.272032045884,0.305208859013,1.04298736851,-1.81118618619,4.86111111111,18,2,0.444444444444,0.388888888889,14,1.71454179985,0.464477465030,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbL",-0.517002614831,0.748316385513,1.06174460435,0.207536373300,0.243215565796,1.17598613379,-3.31390670986,1.25291375291,19,1,0.210526315789,0.631578947368,15,1.71454179985,0.436452692828,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","activProbF",0.600274104723,0.747588247055,1.14291233492,0.240247498817,0.395833333333,0.808812294744,-0.948477751756,3.66366366366,19,1,0.526315789474,0.315789473684,16,1.71454179985,0.436028008835,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","activProbE",0.308148914929,0.684471495181,0.947830252466,0.162882616309,0.486595244660,0.907927737475,-2.18253968254,2.27272727273,19,1,0.736842105263,0.157894736842,17,1.71454179985,0.399215402762,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","endothelialMacrophageRadius",0.409549329449,0.680183988530,1.15846708361,0.232915385168,0.180490348354,0.780926000156,-1.11111111111,3.47222222222,19,1,0.526315789474,0.368421052632,18,1.71454179985,0.396714730774,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","ecSurvival",-0.402813001118,0.671308587090,1.20392444141,0.239359392014,0.129045925057,0.866450599451,-4.16666666667,2.54803675856,20,0,0.150000000000,0.500000000000,19,1.71454179985,0.391538186556,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","netN",-0.321741357659,0.666928577448,0.845333177318,0.140086656189,0.397028691712,1.00348231544,-1.73160173160,1.19047619048,18,2,0.388888888889,0.555555555556,20,1.71454179985,0.388983562550,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbFP",-0.351037079208,0.660024374588,1.62351240943,0.339628107164,0.187603262982,0.571815165339,-6.88405797101,0.954768928220,20,0,0.350000000000,0.450000000000,21,1.71454179985,0.384956712425,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbP",-0.357092296866,0.657854945113,0.992987263868,0.191892493046,0.405183727034,0.694842871514,-3.33333333333,0.932278762467,18,2,0.333333333333,0.611111111111,22,1.71454179985,0.383691400914,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbFN",-0.254849027374,0.624116842463,0.961324838549,0.184595866378,0.208434877467,0.755723441724,-2.43055555556,2.21386800334,17,3,0.176470588235,0.823529411765,23,1.71454179985,0.364013780542,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","fibroblastTumorRadius",-0.0851242493548,0.617907737305,0.948898064281,0.176930915214,0.274438574792,0.741214919985,-2.34911886780,1.51515151515,16,4,0.437500000000,0.500000000000,24,1.71454179985,0.360392343516,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialJnkPositiveTenths",0.337850311805,0.596803535693,0.833862246084,0.160544595550,0.432555217244,0.799618962851,-1.04166666667,2.10084033613,17,3,0.588235294118,0.235294117647,25,1.71454179985,0.348083397992,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","initPop",0.341346326339,0.591449772631,1.01838053871,0.204017870788,0.299601118347,0.444162017210,-0.892857142857,3.61247947455,19,1,0.578947368421,0.315789473684,26,1.71454179985,0.344960835998,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","deactProbE",0.000906476913967,0.580213385006,1.00009960155,0.189113386410,0.215259883443,0.918560606061,-2.77777777778,1.95826186392,18,2,0.444444444444,0.222222222222,27,1.71454179985,0.338407255545,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbMN",-0.367891448280,0.576030162739,0.899279992653,0.173478748776,0.307410175543,0.638206930539,-3.24074074074,1.60818713450,20,0,0.200000000000,0.600000000000,28,1.71454179985,0.335967407028,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","recruitBias",-0.0720134760978,0.570922216909,0.795215897329,0.124347082128,0.449545671927,0.463560262217,-1.93137254902,1.51515151515,19,1,0.368421052632,0.578947368421,29,1.71454179985,0.332988217002,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbMP",-0.00814175119292,0.569346611415,0.851782165727,0.154077421755,0.418553096845,0.482526449109,-2.64303482587,0.820132569374,16,4,0.687500000000,0.250000000000,30,1.71454179985,0.332069251075,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","migrProbN",-0.145302804121,0.565222132131,0.796205532846,0.132922141584,0.331534456284,0.832821323075,-1.19047619048,1.97368421053,18,2,0.277777777778,0.611111111111,31,1.71454179985,0.329663664181,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","fibroblastSignalBoost",-0.131035713860,0.554276754900,0.887255562564,0.155226311680,0.196289198023,0.982837040755,-2.45726495726,1.65888743313,20,0,0.350000000000,0.450000000000,32,1.71454179985,0.323279814436,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","activProbM",-0.170318853119,0.496025872253,0.664490371082,0.111394826922,0.400246305419,0.643568579871,-1.22758408374,1.56746031746,17,3,0.411764705882,0.529411764706,33,1.71454179985,0.289305208129,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbMN",0.129415185123,0.471829139750,0.899937518898,0.181338055906,0.206593580851,0.490061599213,-0.621118012422,3.33333333333,18,2,0.444444444444,0.388888888889,34,1.71454179985,0.275192555696,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","cafDivBoost",0.0687255206225,0.427486747010,0.807367400057,0.152389440693,0.117831840510,0.710921325052,-1.39670627476,2.77777777778,20,0,0.400000000000,0.300000000000,35,1.71454179985,0.249330023360,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbN",0.354829226664,0.424705380537,0.458184836272,0.100522530434,0.422077922078,0.505814242072,-0.422670388345,1.26262626263,15,5,0.666666666667,0.266666666667,36,1.71454179985,0.247707801917,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","macrophageDaughterActivationBoost",-0.172434472902,0.415590094995,1.09341089357,0.234478423095,0.105454278693,0.317797122608,-4.48717948718,1.13095238095,19,1,0.368421052632,0.315789473684,37,1.71454179985,0.242391346207,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbEP",-0.246632239207,0.415153770108,0.492012885990,0.0809013839560,0.557040998217,0.594141824594,-1.05218855219,0.560931899642,19,1,0.263157894737,0.578947368421,38,1.71454179985,0.242136861372,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbFP",-0.0571345331696,0.411906227909,0.589781924947,0.0929199421500,0.256217580710,0.428616539355,-1.06837606838,1.52564102564,20,0,0.400000000000,0.450000000000,39,1.71454179985,0.240242744705,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","macrophageEndothelialBiasRadius",0.0409419209600,0.363736476328,0.588171501023,0.104644918682,0.139353400223,0.570842582354,-1.25000000000,1.27790162623,19,1,0.368421052632,0.315789473684,40,1.71454179985,0.212147919846,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbFN",0.205503508787,0.329439875865,0.553999540864,0.111669926490,0.168219461698,0.288243041848,-0.365497076023,2.12418300654,19,1,0.578947368421,0.368421052632,41,1.71454179985,0.192144557743,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbP",-0.0657945409719,0.295655538394,0.435206675913,0.0750682369145,0.223268318539,0.350015087218,-1.14750445633,0.555555555556,18,2,0.333333333333,0.444444444444,42,1.71454179985,0.172439971087,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialMacrophageCount",-0.0768549714710,0.255212987987,0.388706983913,0.0700722629356,0.148412760347,0.223683888982,-1.09112110611,0.436941410129,18,2,0.555555555556,0.333333333333,43,1.71454179985,0.148852006996,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","fibroblastSignalCap",-0.160785743478,0.241496189156,0.534820030547,0.112217478644,0,0.177765366191,-1.92307692308,0.672453980662,20,0,0.150000000000,0.200000000000,44,1.71454179985,0.140851736118,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","endothelialDaughterDivisionBoost",-0.146602924178,0.199573514906,0.587422009561,0.134505016378,0,0.0529212531753,-2.38095238095,0.476735316552,18,2,0.0555555555556,0.222222222222,45,1.71454179985,0.116400495411,,
"abc_target_01_jnkp_s480_stat","jnk","stressStrength",0.604945585915,0.637276412983,0.537803616418,0.113980478336,0.477381422491,0.826130005322,-0.218253968254,1.52403592182,19,1,0.894736842105,0.105263157895,1,0.342908359971,1.85844525061,,
"abc_target_01_jnkp_s480_stat","jnk","lambdaStress",0.493686805412,0.493686805412,0.500043133702,0.117861296909,0.314986737401,0.706602869101,0,1.66666666667,18,2,0.777777777778,0,2,0.342908359971,1.43970478134,,
"abc_target_01_jnkp_s480_stat","jnk","pOffMax",-0.358902336148,0.358902336148,0.248766797678,0.0586348965241,0.377492877493,0.384889464872,-0.825593395253,-0.0452161735348,18,2,0,1,3,0.342908359971,1.04664212963,,
"abc_target_01_jnkp_s480_stat","jnk","migrProbP",-0.00710285006643,0.256675819598,0.446832739291,0.0849689482184,0.158738724649,0.268602880709,-0.672514619883,1.48148148148,18,2,0.444444444444,0.444444444444,4,0.342908359971,0.748525989917,,
"abc_target_01_jnkp_s480_stat","jnk","tumorEndothelialRadius",-0.151245294312,0.250422690911,0.467691184234,0.104953233554,0.0867356154259,0.259927414103,-1.66666666667,0.436507936508,16,4,0.375000000000,0.437500000000,5,0.342908359971,0.730290422000,,
"abc_target_01_jnkp_s480_stat","jnk","migrProbM",0.104374429693,0.223654712486,0.341567637809,0.0629817423081,0.108134920635,0.274613888943,-0.878787878788,0.833333333333,19,1,0.684210526316,0.315789473684,6,0.342908359971,0.652228812691,,
"abc_target_01_jnkp_s480_stat","jnk","pOnMax",0.212429150175,0.223577149529,0.192268170063,0.0445690555549,0.192860183229,0.293517993657,-0.0579710144928,0.538429406850,16,4,0.875000000000,0.125000000000,7,0.342908359971,0.652002621189,,
"abc_target_01_jnkp_s480_stat","jnk","initialLungCount",0.0706911933879,0.218308576049,0.327252297777,0.0571528880557,0.125534188034,0.249738335336,-0.454545454545,0.833333333333,19,1,0.631578947368,0.315789473684,8,0.342908359971,0.636638243719,,
"abc_target_01_jnkp_s480_stat","jnk","lambdaCAF",0.207807647741,0.216297767493,0.315573199490,0.0692084632265,0.109059054907,0.281766876840,-0.0824591950850,1.15079365079,20,0,0.500000000000,0.100000000000,9,0.342908359971,0.630774261414,,
"abc_target_01_jnkp_s480_stat","jnk","divProbEP",0.0915661996571,0.215606266669,0.309356154428,0.0540383763420,0.138888888889,0.335921143842,-0.600000000000,0.666666666667,19,1,0.526315789474,0.368421052632,10,0.342908359971,0.628757685253,,
"abc_target_01_jnkp_s480_stat","jnk","clusterRadius",-0.0743537889251,0.198090164335,0.294282614651,0.0531810412322,0.119705656069,0.159390513773,-0.845410628019,0.425685425685,18,2,0.444444444444,0.555555555556,11,0.342908359971,0.577676684090,,
