overall_rank,parameter,current_status,tumor_score,jnk_score,fibroblast_score,macrophage_score,endothelial_score,failure_score,overall_biological_priority_score,weighting_rule
24,"divProbEP","fixed",0.180898977871,0.214735332508,0.0994872260319,0.171184518564,0.562597682696,0.299819583402,0.254787220179,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
25,"pOnMax","ABC-inferred",0.485959976410,0.339939482924,0.243332238734,0.135245148159,0.116875813954,0.202254035943,0.253934449354,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
26,"dieProbFP","fixed",0.230998619475,0.277444207508,0.505694601279,0.121373569320,0.216374236515,0.115677851310,0.244593847568,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
27,"fibroblastSignalBoost","hard-coded",0.154337707917,0.282245255956,0.208675999763,0.0846402269591,0.159947826925,0.546925190603,0.239462034687,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
28,"migrProbN","fixed",0.309751776034,0.140046925365,0.193128069361,0.185754414342,0.153526629184,0.433337203452,0.235924169623,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
29,"initialJnkPositiveTenths","hard-coded",0.260744672927,0.349523308725,0.169354851453,0.158116916978,0.217975678090,0.234993614304,0.231784840413,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
30,"dieProbN","ABC-inferred",0.301377388935,0.233837389538,0.198901186481,0.169705125243,0.144349054180,0.310459558824,0.226438283867,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
31,"endothelialMacrophageRadius","hard-coded",0.240405732701,0.282785593347,0.0982403091711,0.131431503173,0.263461070636,0.336629255606,0.225492244106,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
32,"lambdaCAF","fixed",0.345244872752,0.425676031764,0.190069916859,0.129599033105,0.109523285956,0.140137002206,0.223375023774,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
33,"netN","ABC-inferred",0.219056581916,0.209402153997,0.154549476215,0.102238351169,0.316222257163,0.287317620651,0.214797740185,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
34,"activProbF","ABC-inferred",0.192244928974,0.211491325278,0.338218681114,0.113287511973,0.225074210623,0.187641213713,0.211326311946,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
35,"macrophageEndothelialBiasRadius","hard-coded",0.213994237965,0.220524719056,0.165551077817,0.233876825316,0.273614176358,0.147660441904,0.209203579736,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
36,"activProbE","ABC-inferred",0.153118177397,0.206796964790,0.143597303711,0.103194651518,0.412621836600,0.232800245098,0.208688196519,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
37,"tumorEndothelialRadius","hard-coded",0.233832465080,0.320329820826,0.163264277283,0.0926997451873,0.242993493201,0.152536764706,0.200942761047,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
38,"cafDivBoost","ABC-inferred",0.180707908745,0.167773143067,0.173856142430,0.133339541163,0.242148633559,0.266066176471,0.193981924239,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
39,"activProbM","ABC-inferred",0.201971013037,0.238811568693,0.195496609575,0.128911702943,0.292054866888,0.0775088450995,0.189125767706,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
40,"fibroblastTumorRadius","hard-coded",0.215009243341,0.224118579192,0.192336794205,0.0934035524855,0.143832353646,0.265915863617,0.189102731081,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
41,"ecSurvival","ABC-inferred",0.161974125158,0.143147010912,0.142801556035,0.0671743147021,0.170791678762,0.416540887805,0.183738262229,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
42,"deactProbE","fixed",0.141260749086,0.175439541429,0.119224289557,0.0894831586494,0.278994097707,0.196369828554,0.166795277497,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
43,"macrophageDaughterActivationBoost","hard-coded",0.0875192226445,0.111165386488,0.0712151741764,0.0756117592422,0.218611871566,0.415147645033,0.163211843192,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
44,"endothelialDaughterDivisionBoost","hard-coded",0.0452641179732,0.0397386439149,0.0246853526859,0.0299596063506,0.157231018041,0.500522466040,0.132900200834,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
45,"fibroblastSignalCap","hard-coded",0.0505441616848,0.122150163813,0.0493014444113,0.0188426651740,0.0944319482725,0.423584504044,0.126475814567,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
