outcome,parameter,n_runs,n_event,n_no_event,mean_physical_event,mean_physical_no_event,physical_mean_difference,normalized_mean_difference,rank_biserial_effect,point_biserial_correlation,univariate_logistic_coefficient,permutation_p_value
"EC_POPULATION_ZERO","dieProbEN",920,423,497,0.00572201335126,0.00271860415011,0.00300340920115,0.323748638403,0.587701147785,0.498878075381,3.86780472763,0.00497512437811
"EC_POPULATION_ZERO","dieProbEP",920,423,497,0.0112312128509,0.00673213251744,0.00449908033345,0.238574710675,0.422696938130,0.389599235305,2.88393835627,0.00497512437811
"EC_POPULATION_ZERO","dieProbL",920,423,497,0.00423023390159,0.00249011990152,0.00174011400007,0.180132330627,0.302443502623,0.267427469139,1.66564412221,0.00497512437811
"EC_POPULATION_ZERO","migrProbP",920,423,497,0.195319148936,0.139919517103,0.0553996318336,0.184665439445,0.295008823627,0.260561316112,1.55322571452,0.00497512437811
"EC_POPULATION_ZERO","divProbEP",920,423,497,0.00582700067845,0.00767198192607,-0.00184498124762,-0.113653076854,-0.218269427439,-0.177789785587,-1.15231136653,0.00497512437811
"EC_POPULATION_ZERO","activProbF",920,423,497,0.0108742244877,0.0196127838759,-0.00873855938823,-0.130151119483,-0.187641213713,-0.175633261340,-0.971680396428,0.00497512437811
"EC_POPULATION_ZERO","pOffMax",920,423,497,0.0683729856192,0.0555586903537,0.0128142952655,0.0935047638074,0.168914194386,0.152299501735,1.01515466516,0.00497512437811
"EC_POPULATION_ZERO","divProbP",920,423,497,0.0118233708448,0.0148229297650,-0.00299955892020,-0.0946178251542,-0.166640504968,-0.138917296877,-0.829947212225,0.00497512437811
"EC_POPULATION_ZERO","ecSurvival",920,423,497,0.175319148936,0.143179074447,0.0321400744895,0.107133581632,0.145344882534,0.150423004854,0.861001187570,0.00497512437811
"EC_POPULATION_ZERO","dieProbN",920,423,497,0.0139508119201,0.0149585669493,-0.00100775502920,-0.0689346480776,-0.145030942154,-0.104299494604,-0.641474551190,0.00995024875622
"EC_POPULATION_ZERO","clusterRadius",920,423,497,4.80378250591,5.42857142857,-0.624788922661,-0.0885654351642,-0.144978618757,-0.138706978081,-0.885437718443,0.00497512437811
"EC_POPULATION_ZERO","migrProbN",920,423,497,0.0469503546099,0.0542052313883,-0.00725487677840,-0.0725487677840,-0.144726515119,-0.110104692517,-0.676411808948,0.00497512437811
"EC_POPULATION_ZERO","endothelialDaughterDivisionBoost",920,423,497,0.000828784726451,0.000958745519490,-0.000129960793039,-0.0730624884056,-0.139946059335,-0.118899690779,-0.785777143353,0.00497512437811
"EC_POPULATION_ZERO","initialLungCount",920,423,497,1258.80378251,1190.25352113,68.5502613791,0.0559593970442,0.117851315933,0.0871054271268,0.547602508733,0.0149253731343
"EC_POPULATION_ZERO","migrProbM",920,423,497,0.498226950355,0.446177062374,0.0520498879804,0.0693998506405,0.107348583225,0.103895379755,0.630653039854,0.00497512437811
"EC_POPULATION_ZERO","macrophageDaughterActivationBoost",920,423,497,0.00690165770482,0.00809464294129,-0.00119298523647,-0.0634349834230,-0.104423229685,-0.0912451601784,-0.530765040760,0.00497512437811
"EC_POPULATION_ZERO","fibroblastTumorRadius",920,423,497,3.68439716312,3.34949698189,0.334900181229,0.0837250453073,0.0991908900210,0.111728471475,0.603533619825,0.00497512437811
"EC_POPULATION_ZERO","recruitBias",920,423,497,0.116879432624,0.105191146881,0.0116882857428,0.0584414287141,0.0979065884670,0.0911618722868,0.576081519255,0.00995024875622
"EC_POPULATION_ZERO","stressStrength",920,423,497,1.70070921986,1.54406438632,0.156644833540,0.0522149445134,0.0891019878134,0.0744825778401,0.429502567234,0.0248756218905
"EC_POPULATION_ZERO","initialJnkPositiveTenths",920,423,497,7.19148936170,7.39839034205,-0.206900980350,-0.0413801960700,-0.0831466339408,-0.0715951201128,-0.501125804155,0.0398009950249
"EC_POPULATION_ZERO","dieProbMN",920,423,497,0.00350977965611,0.00378471594895,-0.000274936292841,-0.0424342746788,-0.0761923788594,-0.0591831010131,-0.333444298415,0.0696517412935
"EC_POPULATION_ZERO","fibroblastSignalCap",920,423,497,9.90307328605,10.2152917505,-0.312218464451,-0.0312218464451,-0.0725820644910,-0.0496307015206,-0.317831904379,0.154228855721
"EC_POPULATION_ZERO","activProbM",920,423,497,0.0505248226950,0.0484426559356,0.00208216675942,0.0347027793237,0.0649809019602,0.0547910779685,0.349026180542,0.0945273631841
"EC_POPULATION_ZERO","initialMacrophageCount",920,423,497,949.773049645,911.541247485,38.2318021605,0.0413316780113,0.0590731148118,0.0645299502329,0.406245328117,0.0597014925373
"EC_POPULATION_ZERO","dieProbP",920,423,497,0.00228063057101,0.00220066517970,7.99653913119e-05,0.0406581331963,0.0585641508626,0.0568378698781,0.320449026689,0.0796019900498
"EC_POPULATION_ZERO","dieProbMP",920,423,497,0.0120834703160,0.00882401156038,0.00325945875561,0.0290775385172,0.0560383578064,0.0439376718186,0.267631360454,0.203980099502
"EC_POPULATION_ZERO","dieProbFP",920,423,497,0.00540917184599,0.00562865507336,-0.000219483227361,-0.0349558342966,-0.0536076981986,-0.0472432477787,-0.257187800977,0.169154228856
"EC_POPULATION_ZERO","deactProbE",920,423,497,0.0260047281324,0.0244466800805,0.00155804805190,0.0311609610381,0.0535220780950,0.0425231026641,0.233926920628,0.278606965174
"EC_POPULATION_ZERO","divProbFN",920,423,497,0.00453427895981,0.00471629778672,-0.000182018826909,-0.0182018826909,-0.0498546836575,-0.0298586618909,-0.197215454395,0.412935323383
"EC_POPULATION_ZERO","divProbMN",920,423,497,0.00317144578921,0.00337907608208,-0.000207630292879,0.0113389557201,0.0479805547231,0.0163813827345,0.0952506721125,0.641791044776
"EC_POPULATION_ZERO","divProbMP",920,423,497,0.0110696618489,0.0122078674627,-0.00113820561380,-0.0291717206311,-0.0407123592620,-0.0405300987028,-0.226701761700,0.238805970149
"EC_POPULATION_ZERO","dieProbFN",920,423,497,0.00321569016064,0.00309815741863,0.000117532742012,0.0184482783224,0.0396658913291,0.0272813750250,0.162481191007,0.378109452736
"EC_POPULATION_ZERO","initPop",920,423,497,29.4799054374,30.3621730382,-0.882267600877,-0.0220566900219,-0.0379059225328,-0.0310973570252,-0.176544672680,0.388059701493
"EC_POPULATION_ZERO","pOnMax",920,423,497,0.0391461062433,0.0392878457507,-0.000141739507443,0.0272290956139,0.0343241481989,0.0403116217111,0.240513051371,0.238805970149
"EC_POPULATION_ZERO","netN",920,423,497,0.00290051439078,0.00302264243646,-0.000122128045681,-0.0151756876959,-0.0343146348540,-0.0226348077497,-0.135943872696,0.512437810945
"EC_POPULATION_ZERO","macrophageInteractionRadius",920,423,497,3.52174940898,3.60865191147,-0.0869025024853,-0.0217256256213,-0.0341957180435,-0.0313406843469,-0.182129798369,0.353233830846
"EC_POPULATION_ZERO","activProbE",920,423,497,0.0340680532239,0.0298885736285,0.00417947959532,0.0166730881744,0.0340530178708,0.0248425004082,0.149131905238,0.517412935323
"EC_POPULATION_ZERO","lambdaCAF",920,423,497,2.07039526265,2.12682279702,-0.0564275343713,-0.0120058411937,-0.0299147128635,-0.0165151445576,-0.0914787592253,0.616915422886
"EC_POPULATION_ZERO","macrophageEndothelialBiasRadius",920,423,497,3.75437352246,3.70040241449,0.0539711079717,0.0134927769929,0.0286161412922,0.0196883139101,0.115710883886,0.552238805970
"EC_POPULATION_ZERO","cafDivBoost",920,423,497,0.432151300236,0.440643863179,-0.00849256294267,-0.00849256294267,-0.0191027964477,-0.0128328600542,-0.0780980065416,0.721393034826
"EC_POPULATION_ZERO","endothelialMacrophageRadius",920,423,497,2.11465721040,2.15895372233,-0.0442965119321,-0.0177186047728,-0.0155495621483,-0.0260040490309,-0.153774832763,0.422885572139
"EC_POPULATION_ZERO","divProbFP",920,423,497,0.0274940898345,0.0274406438632,5.34459713362e-05,0.00267229856682,-0.0129619323506,0.00425287575105,0.0272478643013,0.900497512438
"EC_POPULATION_ZERO","tumorEndothelialRadius",920,423,497,3.20780141844,3.18048289738,0.0273185210554,0.00682963026385,0.00658799130480,0.0116285973571,0.0797239575671,0.751243781095
"EC_POPULATION_ZERO","fibroblastSignalBoost",920,423,497,0.0199585476972,0.0198949661556,6.35815415921e-05,-0.00515908690916,0.00644053445971,-0.00796040321852,-0.0494458345098,0.840796019900
