output,output_family,parameter,screened,current_status,classification,classification_reason,mu_star,sigma,n_valid,n_lost,mean_snr,mu_star_q25,mu_star_median,mu_star_q75,sigma_q25,sigma_median,sigma_q75
"abc_target_10_tumor_s1440_standardized_residual","tumor","divProbL",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","initialEndothelialCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain as fixed spatial input pending image provenance",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","initialFibroblastCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain pending image provenance",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","signalSearchMultiplier",false,"computational","F","not screened in untreated Morris design: Numerical accuracy control, not biological uncertainty; screen lambda values instead",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","signalSearchPadding",false,"computational","F","not screened in untreated Morris design: Fixed numerical guard",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","chemoJnkPositiveDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen; not active by step 1440",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","chemoJnkPositiveOffMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","chemoJnkNegativeDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","chemoJnkNegativeOnMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","chemoStartStep",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","gridWidth",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping and a separate design",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","gridHeight",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","movementNeighborhood",false,"structural","F","not screened in untreated Morris design: Categorical mechanism change prohibited in this screening",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","calibrationHorizon",false,"structural","F","not screened in untreated Morris design: Defines the scientific observation window rather than a biological parameter",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","snapshotSchedule",false,"structural","F","not screened in untreated Morris design: Observation design, not model uncertainty",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","tumorSeedCenterX",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds, not as a calibratable biological parameter",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","tumorSeedCenterY",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","tumorSeedJitter",false,"structural stochastic","F","not screened in untreated Morris design: Stochastic-realization control held fixed for CRN",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","placementAttemptLimit",false,"computational","F","not screened in untreated Morris design: Numerical guard, not biology",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","unusedNeighborCountRadius",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","rimMetricRadius",false,"output definition","F","not screened in untreated Morris design: Held fixed so the response definition does not change across the sensitivity design",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","rimBuriedNeighborThreshold",false,"output definition","F","not screened in untreated Morris design: Held fixed as an output definition",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","chemoSwitchCeiling",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","tumorEventOrder",false,"structural","F","not screened in untreated Morris design: Event ordering is a prohibited biological-logic change in this task",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_standardized_residual","tumor","agentUpdateShuffle",false,"structural stochastic","F","not screened in untreated Morris design: Held fixed; stochastic variability is represented by matched simulation seeds",,,0,0,,1.58078468868,2.07131168107,2.55318186198,2.09193668565,2.74385002153,3.39343286582
"abc_target_10_tumor_s1440_stat","tumor","netN",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.455740296647,0.502791682225,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbN",true,"ABC-inferred","C","sigma at/above output Q75 while mu-star below Q75",0.683757538234,1.09278327003,11,9,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","pOnMax",true,"ABC-inferred","B","mu-star at/above output Q75 and sigma at/above median",1.05067062109,1.06462898639,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","pOffMax",true,"ABC-inferred","A","mu-star at/above output Q75 with sigma below median",0.770822292491,0.599358840891,13,7,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","divProbP",true,"ABC-inferred","B","mu-star at/above output Q75 and sigma at/above median",1.97572377060,1.57450505319,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbP",true,"ABC-inferred","B","mu-star at/above output Q75 and sigma at/above median",0.724873761094,0.781879970960,13,7,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","cafDivBoost",true,"ABC-inferred","C","intermediate mu-star with above-median variability",0.482997965452,0.799312668545,18,2,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","ecSurvival",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.268905706364,0.467017123194,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","activProbF",true,"ABC-inferred","B","mu-star at/above output Q75 and sigma at/above median",0.689359102735,0.881699077496,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","divProbFP",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.414110960165,0.558367909046,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","activProbM",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.530339603898,0.712836718581,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","activProbE",true,"ABC-inferred","D","mu-star and sigma at/below output medians",0.229115652785,0.396251276138,16,4,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","recruitBias",true,"fixed","C","sigma at/above output Q75 while mu-star below Q75",0.681318336995,0.958992014950,16,4,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","lambdaCAF",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",1.02272459946,1.19711225242,11,9,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","stressStrength",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",1.12997072967,0.974636009376,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","lambdaStress",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.756348629881,0.879814359972,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","migrProbP",true,"fixed","A","mu-star at/above output Q75 with sigma below median",0.721625506208,0.627730230784,13,7,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","migrProbN",true,"fixed","D","mu-star and sigma at/below output medians",0.559254153890,0.726580504057,16,4,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","divProbFN",true,"fixed","D","mu-star and sigma at/below output medians",0.439476590342,0.588074421013,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbFN",true,"fixed","D","mu-star and sigma at/below output medians",0.350873998250,0.443021018200,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbFP",true,"fixed","D","mu-star and sigma at/below output medians",0.464049470346,0.470190618615,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","divProbMN",true,"fixed","C","sigma at/above output Q75 while mu-star below Q75",0.532763969350,1.16880815416,11,9,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbMN",true,"fixed","C","intermediate mu-star with above-median variability",0.650898969941,0.897339960477,16,4,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","divProbMP",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",1.38894400790,1.79929271528,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbMP",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",1.86275269544,2.06031888372,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","migrProbM",true,"fixed","C","sigma at/above output Q75 while mu-star below Q75",0.635031613762,1.28926472529,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbEN",true,"fixed","D","mu-star and sigma at/below output medians",0.444943942319,0.712265977250,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","divProbEP",true,"fixed","D","mu-star and sigma at/below output medians",0.304091766041,0.422439197776,11,9,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbEP",true,"fixed","C","intermediate mu-star with above-median variability",0.569400678449,0.857524860174,13,7,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","deactProbE",true,"fixed","D","mu-star and sigma at/below output medians",0.344075426889,0.550756043263,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","dieProbL",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.695041898541,0.778482390239,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","macrophageDaughterActivationBoost",true,"hard-coded","D","mu-star and sigma at/below output medians",0.0866191386865,0.184046994883,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","endothelialDaughterDivisionBoost",true,"hard-coded","D","mu-star and sigma at/below output medians",0.0694575996041,0.146289929998,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","fibroblastSignalBoost",true,"hard-coded","D","mu-star and sigma at/below output medians",0.415508655918,0.647449571455,18,2,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","fibroblastSignalCap",true,"hard-coded","D","mu-star and sigma at/below output medians",0.144504293527,0.322580291406,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","tumorEndothelialRadius",true,"hard-coded","D","mu-star and sigma at/below output medians",0.502795950304,0.700921852126,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","macrophageInteractionRadius",true,"hard-coded","C","intermediate mu-star with above-median variability",0.616839026760,0.740839505813,13,7,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","macrophageEndothelialBiasRadius",true,"hard-coded","C","sigma at/above output Q75 while mu-star below Q75",0.483788621874,0.916226873771,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","endothelialMacrophageRadius",true,"hard-coded","C","intermediate mu-star with above-median variability",0.670637773523,0.885751780046,13,7,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","fibroblastTumorRadius",true,"hard-coded","D","mu-star and sigma at/below output medians",0.421773592536,0.693620065201,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","clusterRadius",true,"fixed","C","intermediate mu-star with above-median variability",0.620124052648,0.773878439509,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","initialJnkPositiveTenths",true,"hard-coded","C","sigma at/above output Q75 while mu-star below Q75",0.613729662597,0.989900067995,12,8,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","initialMacrophageCount",true,"hard-coded","C","intermediate mu-star with above-median variability",0.506420858614,0.744114533677,14,6,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","initialLungCount",true,"hard-coded","D","mu-star and sigma at/below output medians",0.426811865943,0.564822905125,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","initPop",true,"fixed CLI","C","intermediate mu-star with above-median variability",0.636745479216,0.674517311951,15,5,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","migrProbF",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","activProbMP",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","divProbEN",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","migrProbE",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","divProbL",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","initialEndothelialCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain as fixed spatial input pending image provenance",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","initialFibroblastCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain pending image provenance",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","signalSearchMultiplier",false,"computational","F","not screened in untreated Morris design: Numerical accuracy control, not biological uncertainty; screen lambda values instead",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","signalSearchPadding",false,"computational","F","not screened in untreated Morris design: Fixed numerical guard",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","chemoJnkPositiveDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen; not active by step 1440",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","chemoJnkPositiveOffMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","chemoJnkNegativeDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","chemoJnkNegativeOnMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","chemoStartStep",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","gridWidth",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping and a separate design",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","gridHeight",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","movementNeighborhood",false,"structural","F","not screened in untreated Morris design: Categorical mechanism change prohibited in this screening",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","calibrationHorizon",false,"structural","F","not screened in untreated Morris design: Defines the scientific observation window rather than a biological parameter",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","snapshotSchedule",false,"structural","F","not screened in untreated Morris design: Observation design, not model uncertainty",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","tumorSeedCenterX",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds, not as a calibratable biological parameter",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","tumorSeedCenterY",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","tumorSeedJitter",false,"structural stochastic","F","not screened in untreated Morris design: Stochastic-realization control held fixed for CRN",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","placementAttemptLimit",false,"computational","F","not screened in untreated Morris design: Numerical guard, not biology",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","unusedNeighborCountRadius",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","rimMetricRadius",false,"output definition","F","not screened in untreated Morris design: Held fixed so the response definition does not change across the sensitivity design",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","rimBuriedNeighborThreshold",false,"output definition","F","not screened in untreated Morris design: Held fixed as an output definition",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","chemoSwitchCeiling",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","tumorEventOrder",false,"structural","F","not screened in untreated Morris design: Event ordering is a prohibited biological-logic change in this task",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"abc_target_10_tumor_s1440_stat","tumor","agentUpdateShuffle",false,"structural stochastic","F","not screened in untreated Morris design: Held fixed; stochastic variability is represented by matched simulation seeds",,,0,0,,0.426811865943,0.559254153890,0.689359102735,0.564822905125,0.740839505813,0.916226873771
"active_macrophage_ec_colocalization_s0","macrophage","netN",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","dieProbN",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","pOnMax",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","pOffMax",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","divProbP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","dieProbP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","cafDivBoost",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","ecSurvival",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","activProbF",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","divProbFP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","activProbM",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","activProbE",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","recruitBias",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","lambdaCAF",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","stressStrength",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","lambdaStress",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","migrProbP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","migrProbN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","divProbFN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","dieProbFN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","dieProbFP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","divProbMN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","dieProbMN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","divProbMP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","dieProbMP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
"active_macrophage_ec_colocalization_s0","macrophage","migrProbM",true,"fixed","F","no valid replicate-mean elementary effects",,,0,20,,,,,,,
