sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,status,flags,error_class,error_message,runtime_ms
"T0002_S015_R000","T0002_S015",2,15,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1990
"T0002_S021_R000","T0002_S021",2,21,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7852
"T0002_S022_R000","T0002_S022",2,22,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7794
"T0002_S023_R000","T0002_S023",2,23,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7806
"T0002_S024_R000","T0002_S024",2,24,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7812
"T0002_S025_R000","T0002_S025",2,25,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7854
"T0002_S026_R000","T0002_S026",2,26,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7803
"T0002_S027_R000","T0002_S027",2,27,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2890
"T0002_S028_R000","T0002_S028",2,28,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2899
"T0002_S029_R000","T0002_S029",2,29,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2907
"T0002_S033_R000","T0002_S033",2,33,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2945
"T0002_S034_R000","T0002_S034",2,34,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2769
"T0002_S035_R000","T0002_S035",2,35,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2895
"T0002_S036_R000","T0002_S036",2,36,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2891
"T0002_S037_R000","T0002_S037",2,37,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",3007
"T0002_S038_R000","T0002_S038",2,38,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2822
"T0002_S039_R000","T0002_S039",2,39,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2866
"T0002_S041_R000","T0002_S041",2,41,0,-8992551566662092893,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2913
"T0003_S000_R000","T0003_S000",3,0,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6716
"T0003_S001_R000","T0003_S001",3,1,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6688
"T0003_S002_R000","T0003_S002",3,2,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5511
"T0003_S003_R000","T0003_S003",3,3,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2154
"T0003_S005_R000","T0003_S005",3,5,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1521
"T0003_S006_R000","T0003_S006",3,6,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1509
"T0003_S007_R000","T0003_S007",3,7,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",919
"T0003_S008_R000","T0003_S008",3,8,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",777
"T0003_S009_R000","T0003_S009",3,9,0,1158854571926757710,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",1139
"T0003_S011_R000","T0003_S011",3,11,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",1026
"T0003_S013_R000","T0003_S013",3,13,0,1158854571926757710,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1326
"T0003_S014_R000","T0003_S014",3,14,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7330
"T0003_S015_R000","T0003_S015",3,15,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6422
