candidate_id,replicate_index,seed,profile_hash,divProbP,pOffMax,run_status,biologically_valid,distance,acceptance_class,invalid_reason,exception_class,exception_message,simulation_start_step,simulation_end_step,first_required_compartment_loss_step,first_required_compartment_loss_time,first_lost_compartment,tumor_extinction_step,EC_loss_step,fibroblast_loss_step,macrophage_loss_step,runtime_seconds,abc_target_01_jnkp_s480_sim,abc_target_01_jnkp_s480_target,abc_target_01_jnkp_s480_scale,abc_target_01_jnkp_s480_weight,abc_target_01_jnkp_s480_normalized_residual,abc_target_01_jnkp_s480_distance_contribution,abc_target_02_jnkp_s1440_sim,abc_target_02_jnkp_s1440_target,abc_target_02_jnkp_s1440_scale,abc_target_02_jnkp_s1440_weight,abc_target_02_jnkp_s1440_normalized_residual,abc_target_02_jnkp_s1440_distance_contribution,abc_target_03_ec_s480_sim,abc_target_03_ec_s480_target,abc_target_03_ec_s480_scale,abc_target_03_ec_s480_weight,abc_target_03_ec_s480_normalized_residual,abc_target_03_ec_s480_distance_contribution,abc_target_04_ec_s960_sim,abc_target_04_ec_s960_target,abc_target_04_ec_s960_scale,abc_target_04_ec_s960_weight,abc_target_04_ec_s960_normalized_residual,abc_target_04_ec_s960_distance_contribution,abc_target_05_ec_s1440_sim,abc_target_05_ec_s1440_target,abc_target_05_ec_s1440_scale,abc_target_05_ec_s1440_weight,abc_target_05_ec_s1440_normalized_residual,abc_target_05_ec_s1440_distance_contribution,abc_target_06_mac_s1440_sim,abc_target_06_mac_s1440_target,abc_target_06_mac_s1440_scale,abc_target_06_mac_s1440_weight,abc_target_06_mac_s1440_normalized_residual,abc_target_06_mac_s1440_distance_contribution,abc_target_07_fibro_s1440_sim,abc_target_07_fibro_s1440_target,abc_target_07_fibro_s1440_scale,abc_target_07_fibro_s1440_weight,abc_target_07_fibro_s1440_normalized_residual,abc_target_07_fibro_s1440_distance_contribution,abc_target_08_tumor_s480_sim,abc_target_08_tumor_s480_target,abc_target_08_tumor_s480_scale,abc_target_08_tumor_s480_weight,abc_target_08_tumor_s480_normalized_residual,abc_target_08_tumor_s480_distance_contribution,abc_target_09_tumor_s960_sim,abc_target_09_tumor_s960_target,abc_target_09_tumor_s960_scale,abc_target_09_tumor_s960_weight,abc_target_09_tumor_s960_normalized_residual,abc_target_09_tumor_s960_distance_contribution,abc_target_10_tumor_s1440_sim,abc_target_10_tumor_s1440_target,abc_target_10_tumor_s1440_scale,abc_target_10_tumor_s1440_weight,abc_target_10_tumor_s1440_normalized_residual,abc_target_10_tumor_s1440_distance_contribution
9,1,-6487287034856441255,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"STROMAL_COMPARTMENT_LOSS",false,Infinity,"INVALID","EC_POPULATION_ZERO","","",0,1440,1425,20.7812500000,"EC",-1,1425,-1,-1,2.49602945800,0.454545454545,0.530000000000,0.200000000000,1,-0.377272727273,0.142334710744,0.152777777778,0.140000000000,0.200000000000,1,0.0638888888889,0.00408179012346,0.352941176471,0.150000000000,0.200000000000,0.500000000000,1.01470588235,0.514814013841,0.333333333333,0.300000000000,0.200000000000,0.500000000000,0.166666666667,0.0138888888889,NaN,0.800000000000,0.200000000000,1,3,9,0.529767911201,0.770000000000,0.200000000000,1,-1.20116044400,1.44278641222,0.941133340779,1.10000000000,0.270000000000,1,-0.588395034151,0.346208716214,0.488550716500,0.420000000000,0.270000000000,1,0.253891542594,0.0644609154009,0.907411360775,0.780000000000,0.270000000000,1,0.471893928795,0.222683880033,1.15836249210,1.11000000000,0.270000000000,1,0.179120341094,0.0320840965935
9,2,-5685907065752687180,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"STROMAL_COMPARTMENT_LOSS",false,Infinity,"INVALID","EC_POPULATION_ZERO","","",0,1440,1010,14.7291666667,"EC",-1,1010,-1,-1,2.04521487500,0.480000000000,0.530000000000,0.200000000000,1,-0.250000000000,0.0625000000000,0.387665198238,0.140000000000,0.200000000000,1,1.23832599119,1.53345126046,0.263157894737,0.150000000000,0.200000000000,0.500000000000,0.565789473684,0.160058864266,0,0.300000000000,0.200000000000,0.500000000000,-1.50000000000,1.12500000000,NaN,0.800000000000,0.200000000000,1,3,9,0.648854961832,0.770000000000,0.200000000000,1,-0.605725190840,0.366903006818,1.05426769972,1.10000000000,0.270000000000,1,-0.169378889941,0.0286892083576,0.301029995664,0.420000000000,0.270000000000,1,-0.440629645689,0.194154484660,0.741939077729,0.780000000000,0.270000000000,1,-0.140966378781,0.0198715199466,0.958085848521,1.11000000000,0.270000000000,1,-0.562645005477,0.316569402189
9,3,1113882577431830254,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"VALID_FINITE",true,4.08182007831,"POOR_VALID","","","",0,1440,-1,NaN,"",-1,-1,-1,-1,3.39199070800,0.511764705882,0.530000000000,0.200000000000,1,-0.0911764705882,0.00831314878893,0.207746478873,0.140000000000,0.200000000000,1,0.338732394366,0.114739634993,0.148148148148,0.150000000000,0.200000000000,0.500000000000,-0.00925925925926,4.28669410151e-05,0.636363636364,0.300000000000,0.200000000000,0.500000000000,1.68181818182,1.41425619835,0.200000000000,0.800000000000,0.200000000000,1,-3.00000000000,9.00000000000,0.792217898833,0.770000000000,0.200000000000,1,0.111089494163,0.0123408757135,0.812913356643,1.10000000000,0.270000000000,1,-1.06328386429,1.13057257605,0.832508912706,0.420000000000,0.270000000000,1,1.52781078780,2.33420580332,1.14363923527,0.780000000000,0.270000000000,1,1.34681198250,1.81390251620,1.35640832704,1.11000000000,0.270000000000,1,0.912623433478,0.832881531333
9,4,7487756817630153809,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"VALID_FINITE",true,2.83713310102,"GOOD","","","",0,1440,-1,NaN,"",-1,-1,-1,-1,3.33833087500,0.507692307692,0.530000000000,0.200000000000,1,-0.111538461538,0.0124408284024,0.284916201117,0.140000000000,0.200000000000,1,0.724581005587,0.525017633657,0.0454545454545,0.150000000000,0.200000000000,0.500000000000,-0.522727272727,0.136621900826,0.869565217391,0.300000000000,0.200000000000,0.500000000000,2.84782608696,4.05505671078,0.583333333333,0.800000000000,0.200000000000,1,-1.08333333333,1.17361111111,0.723868954758,0.770000000000,0.200000000000,1,-0.230655226209,0.0532018333775,1.11675736527,1.10000000000,0.270000000000,1,0.0620643158317,0.00385197929966,0.716003343635,0.420000000000,0.270000000000,1,1.09630868013,1.20189272213,1.03019478536,0.780000000000,0.270000000000,1,0.926647353173,0.858675317143,1.15594301797,1.11000000000,0.270000000000,1,0.170159325822,0.0289541961641
9,5,-2309251230968898195,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"STROMAL_COMPARTMENT_LOSS",false,Infinity,"INVALID","EC_POPULATION_ZERO","","",0,1440,1329,19.3812500000,"EC",-1,1329,-1,-1,3.06290387500,0.485436893204,0.530000000000,0.200000000000,1,-0.222815533981,0.0496467621831,0.150485436893,0.140000000000,0.200000000000,1,0.0524271844660,0.00274860967103,0.130434782609,0.150000000000,0.200000000000,0.500000000000,-0.0978260869565,0.00478497164461,0.444444444444,0.300000000000,0.200000000000,0.500000000000,0.722222222222,0.260802469136,NaN,0.800000000000,0.200000000000,1,3,9,0.596463022508,0.770000000000,0.200000000000,1,-0.867684887460,0.752877063926,0.861391352908,1.10000000000,0.270000000000,1,-0.883735729970,0.780988840425,0.614897216033,0.420000000000,0.270000000000,1,0.721841540863,0.521055210116,1.14363923527,0.780000000000,0.270000000000,1,1.34681198250,1.81390251620,1.39304846642,1.11000000000,0.270000000000,1,1.04832765340,1.09899086887
9,6,-6138896303863890613,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"STROMAL_COMPARTMENT_LOSS",false,Infinity,"INVALID","EC_POPULATION_ZERO","","",0,1440,1290,18.8125000000,"EC",-1,1290,-1,-1,2.50195366600,0.630000000000,0.530000000000,0.200000000000,1,0.500000000000,0.250000000000,0.362903225806,0.140000000000,0.200000000000,1,1.11451612903,1.24214620187,0.151515151515,0.150000000000,0.200000000000,0.500000000000,0.00757575757576,2.86960514233e-05,0,0.300000000000,0.200000000000,0.500000000000,-1.50000000000,1.12500000000,NaN,0.800000000000,0.200000000000,1,3,9,0.558030480657,0.770000000000,0.200000000000,1,-1.05984759672,1.12327692827,1.26000416494,1.10000000000,0.270000000000,1,0.592608018296,0.351184263349,0.602059991328,0.420000000000,0.270000000000,1,0.674296264178,0.454675451884,0.719331286984,0.780000000000,0.270000000000,1,-0.224698937097,0.0504896123327,0.695481676490,1.11000000000,0.270000000000,1,-1.53525305004,2.35700192765
9,7,-3084566433027122089,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"STROMAL_COMPARTMENT_LOSS",false,Infinity,"INVALID","EC_POPULATION_ZERO","","",0,1440,1218,17.7625000000,"EC",-1,1218,-1,-1,2.96839354100,0.637254901961,0.530000000000,0.200000000000,1,0.536274509804,0.287590349865,0.298804780876,0.140000000000,0.200000000000,1,0.794023904382,0.630473960731,0.103448275862,0.150000000000,0.200000000000,0.500000000000,-0.232758620690,0.0270882877527,0.250000000000,0.300000000000,0.200000000000,0.500000000000,-0.250000000000,0.0312500000000,NaN,0.800000000000,0.200000000000,1,3,9,0.700114025086,0.770000000000,0.200000000000,1,-0.349429874572,0.122101237244,1.24565166429,1.10000000000,0.270000000000,1,0.539450608478,0.291006958987,0.610660163090,0.420000000000,0.270000000000,1,0.706148752185,0.498646060212,0.918030336785,0.780000000000,0.270000000000,1,0.511223469574,0.261349435843,1.00173371281,1.11000000000,0.270000000000,1,-0.400986248856,0.160789971771
9,8,4905766887455923757,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"STROMAL_COMPARTMENT_LOSS",false,Infinity,"INVALID","EC_POPULATION_ZERO","","",0,1440,1281,18.6812500000,"EC",-1,1281,-1,-1,3.05098804200,0.562500000000,0.530000000000,0.200000000000,1,0.162500000000,0.0264062500000,0.315010570825,0.140000000000,0.200000000000,1,0.875052854123,0.765717497508,0.208333333333,0.150000000000,0.200000000000,0.500000000000,0.291666666667,0.0425347222222,0.250000000000,0.300000000000,0.200000000000,0.500000000000,-0.250000000000,0.0312500000000,NaN,0.800000000000,0.200000000000,1,3,9,0.572982774252,0.770000000000,0.200000000000,1,-0.985086128740,0.970394681036,1.10080724147,1.10000000000,0.270000000000,1,0.00298978320731,8.93880362674e-06,0.651278013998,0.420000000000,0.270000000000,1,0.856585237030,0.733738268298,0.984077033903,0.780000000000,0.270000000000,1,0.755840866307,0.571295415179,1.27692113207,1.11000000000,0.270000000000,1,0.618226415058,0.382203900276
9,9,2797245421472657168,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00989753347439,0.116732334470,"VALID_FINITE",true,2.64567284404,"GOOD","","","",0,1440,-1,NaN,"",-1,-1,-1,-1,2.87990554200,0.567901234568,0.530000000000,0.200000000000,1,0.189506172840,0.0359125895443,0.200803212851,0.140000000000,0.200000000000,1,0.304016064257,0.0924257673263,0.153846153846,0.150000000000,0.200000000000,0.500000000000,0.0192307692308,0.000184911242604,0.916666666667,0.300000000000,0.200000000000,0.500000000000,3.08333333333,4.75347222222,1,0.800000000000,0.200000000000,1,1.00000000000,1.00000000000,0.623698959167,0.770000000000,0.200000000000,1,-0.731505204163,0.535099863718,1.16660937024,1.10000000000,0.270000000000,1,0.246701371276,0.0608615665893,0.510545010207,0.420000000000,0.270000000000,1,0.335351889654,0.112460889895,0.911690158754,0.780000000000,0.270000000000,1,0.487741328718,0.237891603740,0.998259338424,1.11000000000,0.270000000000,1,-0.413854302134,0.171275383395
15,0,5589448652870235333,"763f9a96989417db3c2c411f0de9927c09ed8afdf2a949b73750a47874fccfd7",0.00761000096275,0.0213940190805,"VALID_FINITE",true,4.28216793870,"POOR_VALID","","","",0,1440,-1,NaN,"",-1,-1,-1,-1,4.32894645800,0.789156626506,0.530000000000,0.200000000000,1,1.29578313253,1.67905392655,0.633909287257,0.140000000000,0.200000000000,1,2.46954643629,6.09865960097,0.222222222222,0.150000000000,0.200000000000,0.500000000000,0.361111111111,0.0652006172840,0.545454545455,0.300000000000,0.200000000000,0.500000000000,1.22727272727,0.753099173554,1,0.800000000000,0.200000000000,1,1.00000000000,1.00000000000,0.764645426516,0.770000000000,0.200000000000,1,-0.0267728674203,0.000716786429908,1.03325381047,1.10000000000,0.270000000000,1,-0.247208109365,0.0611118493361,0.822168079368,0.420000000000,0.270000000000,1,1.48951140507,2.21864422582,1.29047981333,0.780000000000,0.270000000000,1,1.89066597530,3.57461783015,1.56867097801,1.11000000000,0.270000000000,1,1.69878140004,2.88585824511
