sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,changed_parameter,signed_normalized_step,runtime_ms,resumed,status,flags,error_class,error_message,netN,dieProbN,pOnMax,pOffMax,divProbP,dieProbP,cafDivBoost,ecSurvival,activProbF,divProbFP,activProbM,activProbE,recruitBias,lambdaCAF,stressStrength,lambdaStress,migrProbP,migrProbN,divProbFN,dieProbFN,dieProbFP,divProbMN,dieProbMN,divProbMP,dieProbMP,migrProbM,dieProbEN,divProbEP,dieProbEP,deactProbE,dieProbL,macrophageDaughterActivationBoost,endothelialDaughterDivisionBoost,fibroblastSignalBoost,fibroblastSignalCap,tumorEndothelialRadius,macrophageInteractionRadius,macrophageEndothelialBiasRadius,endothelialMacrophageRadius,fibroblastTumorRadius,clusterRadius,initialJnkPositiveTenths,initialMacrophageCount,initialLungCount,initPop,s0_jnkp_tumor_count,s0_jnkn_tumor_count,s0_active_ec_count,s0_inactive_ec_count,s0_active_macrophage_count,s0_inactive_macrophage_count,s0_active_fibroblast_count,s0_inactive_fibroblast_count,s0_total_population,s0_cumulative_tumor_divisions,s0_cumulative_tumor_deaths,s0_cumulative_fibroblast_divisions,s0_cumulative_fibroblast_deaths,s0_cumulative_macrophage_divisions,s0_cumulative_macrophage_deaths,s0_cumulative_ec_divisions,s0_cumulative_ec_deaths,s0_cumulative_chemo_tumor_divisions,s0_cumulative_chemo_tumor_deaths,s0_tumor_radius,s0_tumor_rms_spread,s0_jnkp_rim_fraction,s0_active_macrophage_ec_colocalization,s480_jnkp_tumor_count,s480_jnkn_tumor_count,s480_active_ec_count,s480_inactive_ec_count,s480_active_macrophage_count,s480_inactive_macrophage_count,s480_active_fibroblast_count,s480_inactive_fibroblast_count,s480_total_population,s480_cumulative_tumor_divisions,s480_cumulative_tumor_deaths,s480_cumulative_fibroblast_divisions,s480_cumulative_fibroblast_deaths,s480_cumulative_macrophage_divisions,s480_cumulative_macrophage_deaths,s480_cumulative_ec_divisions,s480_cumulative_ec_deaths,s480_cumulative_chemo_tumor_divisions,s480_cumulative_chemo_tumor_deaths,s480_tumor_radius,s480_tumor_rms_spread,s480_jnkp_rim_fraction,s480_active_macrophage_ec_colocalization,s960_jnkp_tumor_count,s960_jnkn_tumor_count,s960_active_ec_count,s960_inactive_ec_count,s960_active_macrophage_count,s960_inactive_macrophage_count,s960_active_fibroblast_count,s960_inactive_fibroblast_count,s960_total_population,s960_cumulative_tumor_divisions,s960_cumulative_tumor_deaths,s960_cumulative_fibroblast_divisions,s960_cumulative_fibroblast_deaths,s960_cumulative_macrophage_divisions,s960_cumulative_macrophage_deaths,s960_cumulative_ec_divisions,s960_cumulative_ec_deaths,s960_cumulative_chemo_tumor_divisions,s960_cumulative_chemo_tumor_deaths,s960_tumor_radius,s960_tumor_rms_spread,s960_jnkp_rim_fraction,s960_active_macrophage_ec_colocalization,s1440_jnkp_tumor_count,s1440_jnkn_tumor_count,s1440_active_ec_count,s1440_inactive_ec_count,s1440_active_macrophage_count,s1440_inactive_macrophage_count,s1440_active_fibroblast_count,s1440_inactive_fibroblast_count,s1440_total_population,s1440_cumulative_tumor_divisions,s1440_cumulative_tumor_deaths,s1440_cumulative_fibroblast_divisions,s1440_cumulative_fibroblast_deaths,s1440_cumulative_macrophage_divisions,s1440_cumulative_macrophage_deaths,s1440_cumulative_ec_divisions,s1440_cumulative_ec_deaths,s1440_cumulative_chemo_tumor_divisions,s1440_cumulative_chemo_tumor_deaths,s1440_tumor_radius,s1440_tumor_rms_spread,s1440_jnkp_rim_fraction,s1440_active_macrophage_ec_colocalization,s2100_jnkp_tumor_count,s2100_jnkn_tumor_count,s2100_active_ec_count,s2100_inactive_ec_count,s2100_active_macrophage_count,s2100_inactive_macrophage_count,s2100_active_fibroblast_count,s2100_inactive_fibroblast_count,s2100_total_population,s2100_cumulative_tumor_divisions,s2100_cumulative_tumor_deaths,s2100_cumulative_fibroblast_divisions,s2100_cumulative_fibroblast_deaths,s2100_cumulative_macrophage_divisions,s2100_cumulative_macrophage_deaths,s2100_cumulative_ec_divisions,s2100_cumulative_ec_deaths,s2100_cumulative_chemo_tumor_divisions,s2100_cumulative_chemo_tumor_deaths,s2100_tumor_radius,s2100_tumor_rms_spread,s2100_jnkp_rim_fraction,s2100_active_macrophage_ec_colocalization
"T0000_S020_R000","T0000_S020",0,20,0,-6455802252701332792,"lambdaCAF",-0.600000000000,15367,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0603417633655,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,22,4,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,7.53541932335,5.28660806681,1,,137,4,56,0,7450,443,87,600,8777,202,87,796,251,10479,3234,56,237,0,0,15.4653191943,8.58423848953,1,0.257986577181,119,3,3,0,8332,257,112,486,9312,275,179,1019,563,19113,11172,67,301,0,0,16.5236732929,9.00142199641,1,0.0259241478637,85,10,0,0,8641,161,124,374,9395,332,263,1198,842,27473,19319,67,304,0,0,18.2098874241,8.92306296243,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S020_R001","T0000_S020",0,20,1,-1576540748777249524,"lambdaCAF",-0.600000000000,14546,false,"FINITE","","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0603417633655,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,21,5,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.72975256704,5.25348574054,1,,113,1,68,5,6923,452,154,735,8451,140,52,1039,292,9736,3009,54,218,0,0,14.2843059808,7.00080239872,1,0.312870143002,99,1,10,0,8100,310,170,607,9297,195,121,1334,699,18291,10529,64,291,0,0,15.5275883511,7.13820705780,1,0.0680246913580,95,4,1,0,8434,195,184,500,9413,246,173,1583,1041,26267,18286,65,301,0,0,15.0706698350,7.08078646663,1,0.00889257766184,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S020_R002","T0000_S020",0,20,2,15789126667445305,"lambdaCAF",-0.600000000000,15290,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0603417633655,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,25,1,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.07893747774,5.41010450631,1,,128,2,38,2,7233,447,104,673,8627,156,52,881,246,10186,3154,36,233,0,0,17.3995068964,8.16815145702,1,0.219964053643,141,2,2,0,8189,280,117,586,9317,232,115,1168,607,18589,10768,39,274,0,0,18.1747283111,8.70299878674,1,0.0142874587862,123,5,0,0,8510,172,135,467,9412,299,197,1394,934,26976,18942,39,276,0,0,20.5724012660,9.06761372426,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S021_R000","T0000_S021",0,21,0,-6455802252701332792,"pOffMax",-0.600000000000,16063,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,22,4,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,7.53541932335,5.28660806681,1,,192,0,53,1,7221,456,79,743,8745,241,75,955,275,10139,3110,41,224,0,0,15.9753168236,8.60006554551,1,0.295111480404,162,3,2,0,8181,280,95,593,9316,322,183,1195,649,18615,10802,43,278,0,0,17.3286389066,8.99208916687,1,0.0188241046327,146,3,0,0,8521,182,121,449,9422,416,293,1371,943,26818,18763,43,280,0,0,18.3952826571,9.74487399886,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S021_R001","T0000_S021",0,21,1,-1576540748777249524,"pOffMax",-0.600000000000,15494,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,21,5,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.72975256704,5.25348574054,1,,126,2,66,0,7294,421,133,636,8678,160,58,921,294,9980,2913,48,219,0,0,13.8363455438,6.76913340038,1,0.345215245407,116,6,3,0,8248,260,136,524,9293,231,135,1160,642,18360,10500,49,283,0,0,16.1631862295,6.73604941570,1,0.0227934044617,101,7,0,0,8555,181,160,421,9425,289,207,1369,930,26532,18444,49,286,0,0,15.3350805276,7.02456863244,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S021_R002","T0000_S021",0,21,2,15789126667445305,"pOffMax",-0.600000000000,14983,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,25,1,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.07893747774,5.41010450631,1,,121,1,50,0,7209,453,103,625,8562,149,53,845,259,10175,3161,31,218,0,0,14.8712674490,7.79982100691,1,0.267304757941,124,0,4,0,8249,275,133,523,9308,205,107,1114,600,18788,10912,31,264,0,0,15.5312824200,8.21909118684,1,0.0327312401503,113,1,0,0,8580,157,149,422,9422,267,179,1327,898,27155,19066,31,268,0,0,18.7260506738,8.99716962437,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S022_R000","T0000_S022",0,22,0,-6455802252701332792,"dieProbFN",0.600000000000,14380,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,22,4,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,7.53541932335,5.28660806681,1,,97,1,55,0,7767,454,99,253,8726,110,38,646,436,10805,3232,51,233,0,0,12.0942303667,6.82320470519,1,0.279000901249,96,1,3,0,8738,288,107,52,9285,155,84,752,735,19906,11528,52,286,0,0,12.8282265628,7.32764185881,1,0.0191119249256,92,2,0,0,9018,180,107,14,9413,206,138,814,835,28578,20028,52,289,0,0,12.9736648670,8.02409792924,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S022_R001","T0000_S022",0,22,1,-1576540748777249524,"dieProbFN",0.600000000000,15235,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,21,5,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.72975256704,5.25348574054,1,,116,4,52,0,7633,429,124,312,8670,149,55,816,522,10574,3160,41,226,0,0,12.0919911512,6.31667766050,1,0.280361587842,110,1,10,0,8660,266,154,72,9273,209,124,969,885,19608,11330,46,273,0,0,14.3779521940,7.02919809381,1,0.0703233256351,100,5,0,0,8951,161,170,18,9405,259,180,1067,1021,28243,19779,46,283,0,0,16.2373020334,7.46276623100,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S022_R002","T0000_S022",0,22,2,15789126667445305,"dieProbFN",0.600000000000,16569,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0100475457260,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.0263901582155,0.160000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.0263901582155,15,3.10000000000,5.50000000000,5.50000000000,2.50000000000,3.10000000000,8,9,648,858,26,25,1,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.07893747774,5.41010450631,1,,200,3,57,1,7744,430,140,221,8796,245,68,644,425,10962,3436,56,235,0,0,18.8703787368,8.84220947488,1,0.307205578512,209,4,0,0,8625,263,152,57,9310,374,187,752,685,19796,11556,57,294,0,0,18.5612049041,8.95989925018,1,0,224,2,0,0,8836,174,158,14,9408,489,289,855,825,28394,20032,57,294,0,0,19.1872203403,9.13086521128,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S029_R000","T0000_S029",0,29,0,-6455802252701332792,"dieProbN",0.600000000000,16486,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0199053585277,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.00500000000000,0.0400000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.00757858283255,9,3.10000000000,5.50000000000,3.10000000000,2.50000000000,5.50000000000,8,9,648,858,26,22,4,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,7.53541932335,5.28660806681,1,,169,5,42,0,7803,500,130,256,8905,242,94,665,421,10958,3303,31,226,0,0,14.8286063981,8.47021937128,1,0.104959630911,185,2,2,0,8592,322,149,56,9308,364,203,798,735,19802,11536,37,272,0,0,17.7664089175,8.94616446084,1,0.00663407821229,166,1,0,0,8880,203,163,13,9426,452,311,899,865,28195,19760,37,274,0,0,19.2335562374,8.76053429692,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S029_R001","T0000_S029",0,29,1,-1576540748777249524,"dieProbN",0.600000000000,17291,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0199053585277,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.00500000000000,0.0400000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.00757858283255,9,3.10000000000,5.50000000000,3.10000000000,2.50000000000,5.50000000000,8,9,648,858,26,21,5,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.72975256704,5.25348574054,1,,200,0,59,2,7793,502,166,234,8956,261,87,749,491,11085,3438,32,208,0,0,15.8923605861,8.66013135004,1,0.130886693186,196,3,1,0,8513,325,173,65,9276,368,195,888,792,19698,11508,34,270,0,0,14.6618191292,8.40440806346,1,0.00246681545871,164,1,0,0,8828,204,195,19,9411,463,324,1001,929,28115,19731,34,271,0,0,16.6035941544,8.47703103076,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S029_R002","T0000_S029",0,29,2,15789126667445305,"dieProbN",0.600000000000,16323,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0199053585277,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.00500000000000,0.0400000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00100000000000,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.00757858283255,9,3.10000000000,5.50000000000,3.10000000000,2.50000000000,5.50000000000,8,9,648,858,26,25,1,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.07893747774,5.41010450631,1,,169,0,59,4,7214,519,233,332,8530,208,65,989,566,9953,2868,31,205,0,0,17.7529831710,8.53934107096,1,0.126420848350,150,0,3,0,8444,328,253,110,9288,282,158,1230,1009,18742,10618,34,268,0,0,20.2007975640,8.57677743159,1,0.00888204642350,142,2,0,0,8779,211,279,39,9452,362,244,1421,1245,27320,18978,34,271,0,0,21.5885667275,9.25317711120,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S030_R000","T0000_S030",0,30,0,-6455802252701332792,"dieProbFP",0.600000000000,19115,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0199053585277,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.00500000000000,0.0400000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00444128606985,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.00757858283255,9,3.10000000000,5.50000000000,3.10000000000,2.50000000000,5.50000000000,8,9,648,858,26,22,4,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,7.53541932335,5.28660806681,1,,224,3,55,0,7923,538,92,202,9037,280,79,749,597,11296,3483,37,219,0,0,19.1249838199,9.18539916191,1,0.107156380159,238,2,3,0,8615,346,22,55,9281,418,204,855,920,20000,11687,44,278,0,0,18.9995728205,8.85505877859,1,0.00638421358096,249,7,0,0,8926,212,4,12,9410,557,327,870,996,28716,20226,46,283,0,0,20.2010769850,9.25794023514,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S030_R001","T0000_S030",0,30,1,-1576540748777249524,"dieProbFP",0.600000000000,18044,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0199053585277,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.00500000000000,0.0400000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00444128606985,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.00757858283255,9,3.10000000000,5.50000000000,3.10000000000,2.50000000000,5.50000000000,8,9,648,858,26,21,5,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.72975256704,5.25348574054,1,,177,2,46,0,8033,510,68,154,8990,248,95,612,532,11405,3510,18,209,0,0,16.8919822866,8.93343079810,1,0.0978463836674,172,1,3,0,8723,334,21,38,9292,354,207,686,769,20218,11809,23,257,0,0,18.5157610086,9.47976878613,1,0.00928579617104,155,2,0,0,9023,200,6,6,9392,445,314,694,824,28966,20391,23,260,0,0,17.2795070047,9.84747570702,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S030_R002","T0000_S030",0,30,2,15789126667445305,"dieProbFP",0.600000000000,18414,false,"FINITE","","","",0.00393001542798,0.0199053585277,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.00500000000000,0.0400000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00444128606985,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.000500000000000,0.00459479341999,0.00131950791077,0.00757858283255,9,3.10000000000,5.50000000000,3.10000000000,2.50000000000,5.50000000000,8,9,648,858,26,25,1,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.07893747774,5.41010450631,1,,177,0,52,0,7743,527,91,267,8857,211,60,835,619,10924,3302,27,212,0,0,17.6062539488,7.73155120510,1,0.127340823970,205,1,2,0,8634,333,39,75,9289,346,166,998,1026,19765,11446,32,267,0,0,19.2692577315,8.46016236560,1,0.00648598563817,208,1,1,0,8961,208,13,15,9407,455,272,1028,1142,28508,19987,34,270,0,0,19.6039551338,8.80956230958,1,0.00301305657851,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S032_R000","T0000_S032",0,32,0,-6455802252701332792,"dieProbL",0.600000000000,18052,false,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",0.00393001542798,0.0199053585277,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.00500000000000,0.0400000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00444128606985,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.00301708816827,0.00459479341999,0.000378929141628,0.00757858283255,9,3.10000000000,5.50000000000,3.10000000000,2.50000000000,5.50000000000,8,9,648,858,26,22,4,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,7.53541932335,5.28660806681,1,,168,3,54,1,8512,502,124,172,9536,233,88,764,610,11967,3601,27,209,0,0,18.4174776072,9.01305248393,1,0.136395676692,132,15,0,0,9205,321,59,42,9774,365,244,907,948,21242,12364,29,266,0,0,17.6512693571,9.13377727787,1,0,60,10,0,0,9516,213,15,9,9823,456,412,956,1074,30201,21120,29,266,0,0,17.2196435053,8.07895982393,1,0,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S032_R001","T0000_S032",0,32,1,-1576540748777249524,"dieProbL",0.600000000000,17719,false,"FINITE","","","",0.00393001542798,0.0199053585277,0.0158489319246,0.0100000000000,0.0209648135631,0.00100000000000,0.200000000000,0.180000000000,0.0500000000000,0.0340000000000,0.0680000000000,0.00500000000000,0.0400000000000,0.500000000000,1.80000000000,5.00000000000,0.120000000000,0,0.00800000000000,0.00348220225318,0.00444128606985,0.00100000000000,0.00100000000000,0.0300000000000,0.00197435048583,0.850000000000,0.00100000000000,0.00331445401734,0.00603417633655,0.0400000000000,0.00301708816827,0.00459479341999,0.000378929141628,0.00757858283255,9,3.10000000000,5.50000000000,3.10000000000,2.50000000000,5.50000000000,8,9,648,858,26,21,5,0,237,0,648,0,142,1053,0,0,0,0,0,0,0,0,0,0,8.72975256704,5.25348574054,1,,173,4,43,0,8441,507,52,242,9462,258,107,672,520,11951,3651,26,220,0,0,15.5105995066,7.74508067728,1,0.107688662481,111,9,5,0,9276,339,19,53,9812,365,271,748,818,21269,12302,27,259,0,0,15.7944654512,7.64208922859,1,0.0144458818456,30,8,1,0,9525,206,5,10,9785,437,425,767,894,30298,21215,28,264,0,0,14.6333064107,8.21090586167,1,0.00325459317585,,,,,,,,,,,,,,,,,,,,,,,
