point_id,trajectory_id,step_id,changed_parameter,signed_normalized_step,design_seed,levels,delta,duplicate_physical_point,duplicate_of,x_netN,x_dieProbN,x_pOnMax,x_pOffMax,x_divProbP,x_dieProbP,x_cafDivBoost,x_ecSurvival,x_activProbF,x_divProbFP,x_activProbM,x_activProbE,x_recruitBias,x_lambdaCAF,x_stressStrength,x_lambdaStress,x_migrProbP,x_migrProbN,x_divProbFN,x_dieProbFN,x_dieProbFP,x_divProbMN,x_dieProbMN,x_divProbMP,x_dieProbMP,x_migrProbM,x_dieProbEN,x_divProbEP,x_dieProbEP,x_deactProbE,x_dieProbL,x_macrophageDaughterActivationBoost,x_endothelialDaughterDivisionBoost,x_fibroblastSignalBoost,x_fibroblastSignalCap,x_tumorEndothelialRadius,x_macrophageInteractionRadius,x_macrophageEndothelialBiasRadius,x_endothelialMacrophageRadius,x_fibroblastTumorRadius,x_clusterRadius,x_initialJnkPositiveTenths,x_initialMacrophageCount,x_initialLungCount,x_initPop,netN,dieProbN,pOnMax,pOffMax,divProbP,dieProbP,cafDivBoost,ecSurvival,activProbF,divProbFP,activProbM,activProbE,recruitBias,lambdaCAF,stressStrength,lambdaStress,migrProbP,migrProbN,divProbFN,dieProbFN,dieProbFP,divProbMN,dieProbMN,divProbMP,dieProbMP,migrProbM,dieProbEN,divProbEP,dieProbEP,deactProbE,dieProbL,macrophageDaughterActivationBoost,endothelialDaughterDivisionBoost,fibroblastSignalBoost,fibroblastSignalCap,tumorEndothelialRadius,macrophageInteractionRadius,macrophageEndothelialBiasRadius,endothelialMacrophageRadius,fibroblastTumorRadius,clusterRadius,initialJnkPositiveTenths,initialMacrophageCount,initialLungCount,initPop
"T0000_S000",0,0,"",0,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0,0.800000000000,0.400000000000,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.200000000000,0.200000000000,0,0.400000000000,0,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.800000000000,1,1,0,0.200000000000,0.600000000000,0,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.00500000000000,0.00303143313302,0.400000000000,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00200000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00100000000000,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00200000000000,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,3,5.50000000000,8,5,648,1348,10
"T0000_S001",0,1,"initialMacrophageCount",0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0,0.800000000000,0.400000000000,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.200000000000,0.200000000000,0,0.400000000000,0,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.800000000000,1,1,0,0.800000000000,0.600000000000,0,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.00500000000000,0.00303143313302,0.400000000000,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00200000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00100000000000,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00200000000000,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,3,5.50000000000,8,5,1203,1348,10
"T0000_S002",0,2,"cafDivBoost",0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0,0.800000000000,1,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.200000000000,0.200000000000,0,0.400000000000,0,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.800000000000,1,1,0,0.800000000000,0.600000000000,0,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.00500000000000,0.00303143313302,1,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00200000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00100000000000,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00200000000000,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,3,5.50000000000,8,5,1203,1348,10
"T0000_S003",0,3,"divProbP",0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0.600000000000,0.800000000000,1,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.200000000000,0.200000000000,0,0.400000000000,0,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.800000000000,1,1,0,0.800000000000,0.600000000000,0,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.0146507802579,0.00303143313302,1,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00200000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00100000000000,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00200000000000,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,3,5.50000000000,8,5,1203,1348,10
"T0000_S004",0,4,"endothelialMacrophageRadius",-0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0.600000000000,0.800000000000,1,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.200000000000,0.200000000000,0,0.400000000000,0,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.200000000000,1,1,0,0.800000000000,0.600000000000,0,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.0146507802579,0.00303143313302,1,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00200000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00100000000000,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00200000000000,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,1.50000000000,5.50000000000,8,5,1203,1348,10
"T0000_S005",0,5,"dieProbMN",0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0.600000000000,0.800000000000,1,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.200000000000,0.200000000000,0,0.400000000000,0.600000000000,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.200000000000,1,1,0,0.800000000000,0.600000000000,0,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.0146507802579,0.00303143313302,1,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00200000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00398107170553,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00200000000000,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,1.50000000000,5.50000000000,8,5,1203,1348,10
"T0000_S006",0,6,"initPop",0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0.600000000000,0.800000000000,1,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.200000000000,0.200000000000,0,0.400000000000,0.600000000000,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.200000000000,1,1,0,0.800000000000,0.600000000000,0.600000000000,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.0146507802579,0.00303143313302,1,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00200000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00398107170553,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00200000000000,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,1.50000000000,5.50000000000,8,5,1203,1348,34
"T0000_S007",0,7,"macrophageDaughterActivationBoost",0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0.600000000000,0.800000000000,1,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.200000000000,0.200000000000,0,0.400000000000,0.600000000000,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0.600000000000,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.200000000000,1,1,0,0.800000000000,0.600000000000,0.600000000000,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.0146507802579,0.00303143313302,1,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00200000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00398107170553,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00696440450637,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,1.50000000000,5.50000000000,8,5,1203,1348,34
"T0000_S008",0,8,"divProbFN",0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0.600000000000,0.800000000000,1,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.800000000000,0.200000000000,0,0.400000000000,0.600000000000,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0.600000000000,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.200000000000,1,1,0,0.800000000000,0.600000000000,0.600000000000,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.0146507802579,0.00303143313302,1,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00800000000000,0.00151571656651,0.00100000000000,0.00251188643151,0.00398107170553,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00696440450637,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,1.50000000000,5.50000000000,8,5,1203,1348,34
"T0000_S009",0,9,"divProbMN",0.600000000000,-1836350308661608582,6,0.600000000000,false,"",0.400000000000,0.800000000000,0,0.200000000000,0.600000000000,0.800000000000,1,0.200000000000,0,1,0.600000000000,0,0.400000000000,0.400000000000,0.200000000000,1,0.600000000000,1,0.800000000000,0.200000000000,0,1,0.600000000000,0.200000000000,0.600000000000,0.800000000000,0.600000000000,1,0.400000000000,0,0,0.600000000000,1,0.800000000000,0.800000000000,0.800000000000,0.600000000000,0.600000000000,0.200000000000,1,1,0,0.800000000000,0.600000000000,0.600000000000,0.00242796687415,0.0199053585277,0.0100000000000,0.0182056420303,0.0146507802579,0.00303143313302,1,0.0600000000000,0.00100000000000,0.0380000000000,0.0560000000000,0.00500000000000,0.0800000000000,1.25594321575,0.600000000000,5.00000000000,0.180000000000,0.100000000000,0.00800000000000,0.00151571656651,0.00100000000000,0.0100000000000,0.00398107170553,0.00197435048583,0.00769613634073,0.700000000000,0.00398107170553,0.0200000000000,0.00331445401734,0,0.000500000000000,0.00696440450637,0.00200000000000,0.0263901582155,13,4.70000000000,3.90000000000,3.90000000000,1.50000000000,5.50000000000,8,5,1203,1348,34
