sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,changed_parameter,signed_normalized_step,runtime_ms,resumed,status,flags,error_class,error_message,netN,dieProbN,pOnMax,pOffMax,divProbP,dieProbP,cafDivBoost,ecSurvival,activProbF,divProbFP,activProbM,activProbE,recruitBias,lambdaCAF,stressStrength,lambdaStress,migrProbP,migrProbN,divProbFN,dieProbFN,dieProbFP,divProbMN,dieProbMN,divProbMP,dieProbMP,migrProbM,dieProbEN,divProbEP,dieProbEP,deactProbE,dieProbL,macrophageDaughterActivationBoost,endothelialDaughterDivisionBoost,fibroblastSignalBoost,fibroblastSignalCap,tumorEndothelialRadius,macrophageInteractionRadius,macrophageEndothelialBiasRadius,endothelialMacrophageRadius,fibroblastTumorRadius,clusterRadius,initialJnkPositiveTenths,initialMacrophageCount,initialLungCount,initPop,s0_jnkp_tumor_count,s0_jnkn_tumor_count,s0_active_ec_count,s0_inactive_ec_count,s0_active_macrophage_count,s0_inactive_macrophage_count,s0_active_fibroblast_count,s0_inactive_fibroblast_count,s0_total_population,s0_cumulative_tumor_divisions,s0_cumulative_tumor_deaths,s0_cumulative_fibroblast_divisions,s0_cumulative_fibroblast_deaths,s0_cumulative_macrophage_divisions,s0_cumulative_macrophage_deaths,s0_cumulative_ec_divisions,s0_cumulative_ec_deaths,s0_cumulative_chemo_tumor_divisions,s0_cumulative_chemo_tumor_deaths,s0_tumor_radius,s0_tumor_rms_spread,s0_jnkp_rim_fraction,s0_active_macrophage_ec_colocalization,s480_jnkp_tumor_count,s480_jnkn_tumor_count,s480_active_ec_count,s480_inactive_ec_count,s480_active_macrophage_count,s480_inactive_macrophage_count,s480_active_fibroblast_count,s480_inactive_fibroblast_count,s480_total_population,s480_cumulative_tumor_divisions,s480_cumulative_tumor_deaths,s480_cumulative_fibroblast_divisions,s480_cumulative_fibroblast_deaths,s480_cumulative_macrophage_divisions,s480_cumulative_macrophage_deaths,s480_cumulative_ec_divisions,s480_cumulative_ec_deaths,s480_cumulative_chemo_tumor_divisions,s480_cumulative_chemo_tumor_deaths,s480_tumor_radius,s480_tumor_rms_spread,s480_jnkp_rim_fraction,s480_active_macrophage_ec_colocalization,s960_jnkp_tumor_count,s960_jnkn_tumor_count,s960_active_ec_count,s960_inactive_ec_count,s960_active_macrophage_count,s960_inactive_macrophage_count,s960_active_fibroblast_count,s960_inactive_fibroblast_count,s960_total_population,s960_cumulative_tumor_divisions,s960_cumulative_tumor_deaths,s960_cumulative_fibroblast_divisions,s960_cumulative_fibroblast_deaths,s960_cumulative_macrophage_divisions,s960_cumulative_macrophage_deaths,s960_cumulative_ec_divisions,s960_cumulative_ec_deaths,s960_cumulative_chemo_tumor_divisions,s960_cumulative_chemo_tumor_deaths,s960_tumor_radius,s960_tumor_rms_spread,s960_jnkp_rim_fraction,s960_active_macrophage_ec_colocalization,s1440_jnkp_tumor_count,s1440_jnkn_tumor_count,s1440_active_ec_count,s1440_inactive_ec_count,s1440_active_macrophage_count,s1440_inactive_macrophage_count,s1440_active_fibroblast_count,s1440_inactive_fibroblast_count,s1440_total_population,s1440_cumulative_tumor_divisions,s1440_cumulative_tumor_deaths,s1440_cumulative_fibroblast_divisions,s1440_cumulative_fibroblast_deaths,s1440_cumulative_macrophage_divisions,s1440_cumulative_macrophage_deaths,s1440_cumulative_ec_divisions,s1440_cumulative_ec_deaths,s1440_cumulative_chemo_tumor_divisions,s1440_cumulative_chemo_tumor_deaths,s1440_tumor_radius,s1440_tumor_rms_spread,s1440_jnkp_rim_fraction,s1440_active_macrophage_ec_colocalization,s2100_jnkp_tumor_count,s2100_jnkn_tumor_count,s2100_active_ec_count,s2100_inactive_ec_count,s2100_active_macrophage_count,s2100_inactive_macrophage_count,s2100_active_fibroblast_count,s2100_inactive_fibroblast_count,s2100_total_population,s2100_cumulative_tumor_divisions,s2100_cumulative_tumor_deaths,s2100_cumulative_fibroblast_divisions,s2100_cumulative_fibroblast_deaths,s2100_cumulative_macrophage_divisions,s2100_cumulative_macrophage_deaths,s2100_cumulative_ec_divisions,s2100_cumulative_ec_deaths,s2100_cumulative_chemo_tumor_divisions,s2100_cumulative_chemo_tumor_deaths,s2100_tumor_radius,s2100_tumor_rms_spread,s2100_jnkp_rim_fraction,s2100_active_macrophage_ec_colocalization
"T0000_S000_R000","T0000_S000",0,0,0,7479787366682780705,"",0,27,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0300000000000,0.00229739670999,1,0.180000000000,0.00100000000000,0.0220000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0.180000000000,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,1.50000000000,7,10,463,1838,18,18,0,0,237,0,463,0,142,860,0,0,0,0,0,0,0,0,0,0,7.11566694340,4.59233123510,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S001_R000","T0000_S001",0,1,0,7479787366682780705,"divProbP",-0.600000000000,28,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00229739670999,1,0.180000000000,0.00100000000000,0.0220000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0.180000000000,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,1.50000000000,7,10,463,1838,18,18,0,0,237,0,463,0,142,860,0,0,0,0,0,0,0,0,0,0,7.11566694340,4.59233123510,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S002_R000","T0000_S002",0,2,0,7479787366682780705,"fibroblastTumorRadius",0.600000000000,27,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00229739670999,1,0.180000000000,0.00100000000000,0.0220000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0.180000000000,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,3.90000000000,7,10,463,1838,18,18,0,0,237,0,463,0,142,860,0,0,0,0,0,0,0,0,0,0,7.11566694340,4.59233123510,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S003_R000","T0000_S003",0,3,0,7479787366682780705,"migrProbP",-0.600000000000,27,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00229739670999,1,0.180000000000,0.00100000000000,0.0220000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,3.90000000000,7,10,463,1838,18,18,0,0,237,0,463,0,142,860,0,0,0,0,0,0,0,0,0,0,7.11566694340,4.59233123510,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S004_R000","T0000_S004",0,4,0,7479787366682780705,"initialMacrophageCount",0.600000000000,4,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00229739670999,1,0.180000000000,0.00100000000000,0.0220000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,3.90000000000,7,10,1018,1838,18,18,0,0,237,0,1018,0,142,1415,0,0,0,0,0,0,0,0,0,0,7.46514534766,3.68848726060,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S005_R000","T0000_S005",0,5,0,7479787366682780705,"divProbFP",0.600000000000,4,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00229739670999,1,0.180000000000,0.00100000000000,0.0340000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,3.90000000000,7,10,1018,1838,18,18,0,0,237,0,1018,0,142,1415,0,0,0,0,0,0,0,0,0,0,7.46514534766,3.68848726060,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S006_R000","T0000_S006",0,6,0,7479787366682780705,"initialLungCount",-0.600000000000,4,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00229739670999,1,0.180000000000,0.00100000000000,0.0340000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,3.90000000000,7,10,1018,1103,18,18,0,0,237,0,1018,0,142,1415,0,0,0,0,0,0,0,0,0,0,6.68539037338,4.42530601578,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S007_R000","T0000_S007",0,7,0,7479787366682780705,"dieProbP",-0.600000000000,3,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00100000000000,1,0.180000000000,0.00100000000000,0.0340000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,3.90000000000,7,10,1018,1103,18,18,0,0,237,0,1018,0,142,1415,0,0,0,0,0,0,0,0,0,0,6.68539037338,4.42530601578,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S008_R000","T0000_S008",0,8,0,7479787366682780705,"initPop",0.600000000000,1,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00100000000000,1,0.180000000000,0.00100000000000,0.0340000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,0.792446596231,0,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,3.90000000000,7,10,1018,1103,42,42,0,0,237,0,1018,0,142,1439,0,0,0,0,0,0,0,0,0,0,7.14285714286,4.83327468883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T0000_S009_R000","T0000_S009",0,9,0,7479787366682780705,"lambdaStress",0.600000000000,1,true,"FINITE","","","",0.00393001542798,0.0250000000000,0.100000000000,0.0100000000000,0.0102383625554,0.00100000000000,1,0.180000000000,0.00100000000000,0.0340000000000,0.0800000000000,0.0263901582155,0.160000000000,5.00000000000,0,3.15478672240,0,0.0200000000000,0.00400000000000,0.00100000000000,0.00444128606985,0.00398107170553,0.00630957344480,0.00389805984092,0.00197435048583,0.850000000000,0.00251188643151,0.00100000000000,0.00331445401734,0.0400000000000,0.0100000000000,0.00200000000000,0.000250000000000,0.0114869835500,9,3.90000000000,1.50000000000,3.90000000000,1.50000000000,3.90000000000,7,10,1018,1103,42,42,0,0,237,0,1018,0,142,1439,0,0,0,0,0,0,0,0,0,0,7.14285714286,4.83327468883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
