overall_rank,parameter,current_status,tumor_score,jnk_score,fibroblast_score,macrophage_score,endothelial_score,failure_score,overall_biological_priority_score,weighting_rule
23,"dieProbEP","fixed",0.114689261501,0.447732747589,0.0150949843677,0.0222341057930,0.278101097276,0.279032258065,0.192814075765,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
24,"dieProbFN","fixed",0.121203062788,0.0442234745676,0.661958698260,0.0601296004730,0.0440524570487,0.221505376344,0.192178778247,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
25,"netN","ABC-inferred",0.264161194969,0.197561979189,0.0558080418917,0.0719995428170,0.0367858304414,0.450657894737,0.179495747341,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
26,"activProbM","ABC-inferred",0.107683802929,0.273894158599,0.0551676862086,0.0686098624555,0.165957856218,0.343750000000,0.169177227735,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
27,"dieProbFP","fixed",0.0875622569753,0.118267638249,0.127162146880,0.0374020639064,0.0601983070366,0.563978494624,0.165761817945,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
28,"dieProbN","ABC-inferred",0.0622415512343,0.326548301707,0.0222393319035,0.0349530912832,0.0888666181859,0.454032258065,0.164813525396,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
29,"dieProbP","ABC-inferred",0.157606908028,0.241303278551,0.0657542874692,0.0791234552075,0.173549295757,0.258602150538,0.162656562592,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
30,"initialLungCount","hard-coded",0.107569424471,0.113226831720,0.0509727236691,0.0629295213368,0.0932001148048,0.498924731183,0.154470557864,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
31,"migrProbP","fixed",0.374610518319,0.121685754120,0.121048168456,0.0629973840145,0.0463395760292,0.194078947368,0.153460058051,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
32,"cafDivBoost","ABC-inferred",0.0601008525663,0.0712039408825,0.0471386821144,0.0942519992767,0.0692801818745,0.542763157895,0.147456469102,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
33,"ecSurvival","ABC-inferred",0.0524792204824,0.0336120636973,0.0451504286938,0.0388330746744,0.111558230490,0.582236842105,0.143978310024,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
34,"macrophageEndothelialBiasRadius","hard-coded",0.0840869921267,0.0729971755951,0.107629182183,0.151275951546,0.0450229281675,0.338709677419,0.133286984506,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
35,"fibroblastTumorRadius","hard-coded",0.0404983409070,0.0729896068228,0.0292539191640,0.0243573371129,0.128175717462,0.475089881870,0.128394133890,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
36,"divProbFP","ABC-inferred",0.112215771059,0.106779174362,0.165661945043,0.0352063571464,0.150379455070,0.194078947368,0.127386941675,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
37,"fibroblastSignalBoost","hard-coded",0.152793314887,0.160441441036,0.0498538364093,0.0532121731380,0.0314578509623,0.253763440860,0.116920342882,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
38,"lambdaStress","fixed",0.101442800671,0.115690470664,0.0396413967995,0.0900891748140,0.0771272229796,0.262335526316,0.114387765374,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
39,"migrProbM","fixed",0.0940912310855,0.0551654158007,0.0625057514165,0.102207063776,0.0750445041014,0.196712891628,0.0976211429680,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
40,"dieProbL","fixed",0.148317552527,0.0703134883314,0.0371141528213,0.0519153085197,0.134759645876,0.130200308166,0.0954367427070,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
41,"fibroblastSignalCap","hard-coded",0.0149655208271,0.0572394004962,0.0254547556521,0.00452738383461,0.00634878420897,0.452302631579,0.0934730794330,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
42,"macrophageDaughterActivationBoost","hard-coded",0.0505883760207,0.0432715399762,0.0447345787899,0.0410222522996,0.0849638319083,0.292763157895,0.0928906228149,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
43,"migrProbN","fixed",0.163538524523,0.0503488878800,0.0409144432349,0.0560527512985,0.0470790796713,0.156651258346,0.0857641574923,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
44,"tumorEndothelialRadius","hard-coded",0.0754113128540,0.00799326850227,0.0274838481782,0.00961984210105,0.0760724112946,0.285053929122,0.0802724353420,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
45,"endothelialDaughterDivisionBoost","hard-coded",0.0309994287814,0.0837260531014,0.0106597947782,0.0102928343528,0.0131862024697,0.300164473684,0.0748381311946,"mean of six equally weighted family scores; within-family mean of output-wise mu-star divided by that output's maximum; failure=max absolute rank-biserial"
