outcome,parameter,n_runs,n_event,n_no_event,mean_physical_event,mean_physical_no_event,physical_mean_difference,normalized_mean_difference,rank_biserial_effect,point_biserial_correlation,univariate_logistic_coefficient,permutation_p_value
"EC_POPULATION_ZERO","dieProbFN",184,32,152,0.00233872298951,0.00262955984576,-0.000290836856249,-0.0463815789474,-0.0773026315789,-0.0650732390348,-0.677998885202,0.398009950249
"EC_POPULATION_ZERO","migrProbN",184,32,152,0.0493750000000,0.0530263157895,-0.00365131578947,-0.0365131578947,-0.0608552631579,-0.0569805585034,-0.672971703209,0.532338308458
"EC_POPULATION_ZERO","tumorEndothelialRadius",184,32,152,4.02500000000,4.08421052632,-0.0592105263158,-0.0148026315789,-0.0468750000000,-0.0212958211136,-0.209260889983,0.800995024876
"EC_POPULATION_ZERO","dieProbMP",184,32,152,0.00623135651619,0.00597804872699,0.000253307789205,0.0226973684211,0.0378289473684,0.0331133089266,0.348565838717,0.835820895522
"EC_POPULATION_ZERO","recruitBias",184,32,152,0.107500000000,0.123684210526,-0.0161842105263,-0.0809210526316,-0.0328947368421,-0.110267479437,-1.04408923697,0.164179104478
"FIBROBLAST_POPULATION_ZERO","netN",184,0,184,,0.00418925042772,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbN",184,0,184,,0.0148693028540,,,,,,
"FIBROBLAST_POPULATION_ZERO","pOnMax",184,0,184,,0.0383666502704,,,,,,
"FIBROBLAST_POPULATION_ZERO","pOffMax",184,0,184,,0.0696103272936,,,,,,
"FIBROBLAST_POPULATION_ZERO","divProbP",184,0,184,,0.0164423391075,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbP",184,0,184,,0.00183197735423,,,,,,
"FIBROBLAST_POPULATION_ZERO","cafDivBoost",184,0,184,,0.856521739130,,,,,,
"FIBROBLAST_POPULATION_ZERO","ecSurvival",184,0,184,,0.162391304348,,,,,,
"FIBROBLAST_POPULATION_ZERO","activProbF",184,0,184,,0.00531705013139,,,,,,
"FIBROBLAST_POPULATION_ZERO","divProbFP",184,0,184,,0.0331739130435,,,,,,
"FIBROBLAST_POPULATION_ZERO","activProbM",184,0,184,,0.0490869565217,,,,,,
"FIBROBLAST_POPULATION_ZERO","activProbE",184,0,184,,0.0201126117827,,,,,,
"FIBROBLAST_POPULATION_ZERO","recruitBias",184,0,184,,0.120869565217,,,,,,
"FIBROBLAST_POPULATION_ZERO","lambdaCAF",184,0,184,,2.35923878272,,,,,,
"FIBROBLAST_POPULATION_ZERO","stressStrength",184,0,184,,0.534782608696,,,,,,
"FIBROBLAST_POPULATION_ZERO","lambdaStress",184,0,184,,2.91657991669,,,,,,
"FIBROBLAST_POPULATION_ZERO","migrProbP",184,0,184,,0.0626086956522,,,,,,
"FIBROBLAST_POPULATION_ZERO","migrProbN",184,0,184,,0.0523913043478,,,,,,
"FIBROBLAST_POPULATION_ZERO","divProbFN",184,0,184,,0.00536956521739,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbFN",184,0,184,,0.00257897952294,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbFP",184,0,184,,0.00309675825297,,,,,,
"FIBROBLAST_POPULATION_ZERO","divProbMN",184,0,184,,0.00580436165718,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbMN",184,0,184,,0.00471231507768,,,,,,
"FIBROBLAST_POPULATION_ZERO","divProbMP",184,0,184,,0.0103312697690,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbMP",184,0,184,,0.00602210225554,,,,,,
"FIBROBLAST_POPULATION_ZERO","migrProbM",184,0,184,,0.577717391304,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbEN",184,0,184,,0.00336439461139,,,,,,
"FIBROBLAST_POPULATION_ZERO","divProbEP",184,0,184,,0.0100512372084,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbEP",184,0,184,,0.00333764669993,,,,,,
"FIBROBLAST_POPULATION_ZERO","deactProbE",184,0,184,,0.00489130434783,,,,,,
"FIBROBLAST_POPULATION_ZERO","dieProbL",184,0,184,,0.00218005342291,,,,,,
"FIBROBLAST_POPULATION_ZERO","macrophageDaughterActivationBoost",184,0,184,,0.00764640234276,,,,,,
"FIBROBLAST_POPULATION_ZERO","endothelialDaughterDivisionBoost",184,0,184,,0.000898926045780,,,,,,
"FIBROBLAST_POPULATION_ZERO","fibroblastSignalBoost",184,0,184,,0.0120671632311,,,,,,
"FIBROBLAST_POPULATION_ZERO","fibroblastSignalCap",184,0,184,,9.52173913043,,,,,,
"FIBROBLAST_POPULATION_ZERO","tumorEndothelialRadius",184,0,184,,4.07391304348,,,,,,
"FIBROBLAST_POPULATION_ZERO","macrophageInteractionRadius",184,0,184,,3.89130434783,,,,,,
"FIBROBLAST_POPULATION_ZERO","macrophageEndothelialBiasRadius",184,0,184,,3.24782608696,,,,,,
"FIBROBLAST_POPULATION_ZERO","endothelialMacrophageRadius",184,0,184,,2.40217391304,,,,,,
"FIBROBLAST_POPULATION_ZERO","fibroblastTumorRadius",184,0,184,,3.86521739130,,,,,,
"FIBROBLAST_POPULATION_ZERO","clusterRadius",184,0,184,,6.54347826087,,,,,,
"FIBROBLAST_POPULATION_ZERO","initialJnkPositiveTenths",184,0,184,,7.09782608696,,,,,,
"FIBROBLAST_POPULATION_ZERO","initialMacrophageCount",184,0,184,,1092.40217391,,,,,,
"FIBROBLAST_POPULATION_ZERO","initialLungCount",184,0,184,,1182.89130435,,,,,,
"FIBROBLAST_POPULATION_ZERO","initPop",184,0,184,,26.4347826087,,,,,,
"GENERAL_INVALID","initialMacrophageCount",184,66,118,1015.19696970,1135.58474576,-120.387776066,-0.130148947098,-0.509758602979,-0.414666865013,-8.41892869987,0.00497512437811
"GENERAL_INVALID","clusterRadius",184,66,118,5.59090909091,7.07627118644,-1.48536209553,-0.248793014895,-0.505392912173,-0.384380415428,-2.60344761750,0.00497512437811
"GENERAL_INVALID","divProbMP",184,66,118,0.0158477195660,0.00724579784860,0.00860192171743,0.256497175141,0.502568053416,0.380051915369,2.50655972642,0.00497512437811
"GENERAL_INVALID","lambdaCAF",184,66,118,1.18171148692,3.01785574478,-1.83614425785,-0.428248587571,-0.496404725218,-0.440051156879,-2.33503255225,0.00497512437811
"GENERAL_INVALID","dieProbFP",184,66,118,0.00423050731554,0.00246262742137,0.00176787989418,0.246327683616,0.486389316898,0.352182900642,2.22448726209,0.00497512437811
"GENERAL_INVALID","fibroblastTumorRadius",184,66,118,3.03939393939,4.32711864407,-1.28772470467,-0.321931176168,-0.475089881870,-0.442667872150,-2.98410705752,0.00497512437811
"GENERAL_INVALID","divProbFN",184,66,118,0.00396969696970,0.00615254237288,-0.00218284540318,-0.218284540318,-0.466615305598,-0.343335403110,-2.35467406537,0.00497512437811
"GENERAL_INVALID","stressStrength",184,66,118,0.263636363636,0.686440677966,-0.422804314330,-0.140934771443,-0.461736004109,-0.267452735409,-3.10929753123,0.00497512437811
"GENERAL_INVALID","divProbMN",184,66,118,0.00376362332039,0.00694579157437,-0.00318216825398,-0.314227015922,-0.460451977401,-0.434077035199,-2.85061980623,0.00497512437811
"GENERAL_INVALID","divProbEP",184,66,118,0.00483348023444,0.0129696436514,-0.00813616341696,-0.345968156138,-0.450950179764,-0.380788777821,-1.92696037156,0.00497512437811
"GENERAL_INVALID","pOnMax",184,66,118,0.0557111030543,0.0286655156624,0.0270455873918,0.313610683102,0.445557267591,0.427237652783,2.85605556606,0.00497512437811
"GENERAL_INVALID","initialLungCount",184,66,118,1385.12121212,1069.77966102,315.341551104,0.257421674371,0.441191576785,0.336179406788,2.14545741540,0.00497512437811
"GENERAL_INVALID","endothelialMacrophageRadius",184,66,118,2.78030303030,2.19067796610,0.589625064201,0.235850025681,0.420133538778,0.302095859420,1.72408484546,0.00497512437811
"GENERAL_INVALID","fibroblastSignalCap",184,66,118,8.15151515152,10.2881355932,-2.13662044171,-0.213662044171,-0.408834103749,-0.277461098441,-1.58774115843,0.00497512437811
"GENERAL_INVALID","dieProbN",184,66,118,0.0127194602738,0.0160717571785,-0.00335229690470,-0.201643554186,-0.402927580894,-0.260436662869,-1.46576878432,0.00497512437811
"GENERAL_INVALID","ecSurvival",184,66,118,0.197272727273,0.142881355932,0.0543913713405,0.181304571135,0.396250642013,0.261115677175,1.65315550950,0.00497512437811
"GENERAL_INVALID","deactProbE",184,66,118,0.0113636363636,0.00127118644068,0.0100924499230,0.201848998459,0.336414997432,0.436784614438,4.37208944074,0.00497512437811
"GENERAL_INVALID","tumorEndothelialRadius",184,66,118,3.71818181818,4.27288135593,-0.554699537750,-0.138674884438,-0.285053929122,-0.252446562158,-1.93743960109,0.00497512437811
"GENERAL_INVALID","macrophageEndothelialBiasRadius",184,66,118,2.80909090909,3.49322033898,-0.684129429892,-0.171032357473,-0.285053929122,-0.307328333990,-2.34485608054,0.00497512437811
"GENERAL_INVALID","cafDivBoost",184,66,118,0.754545454545,0.913559322034,-0.159013867488,-0.159013867488,-0.265023112481,-0.297993207933,-2.35697065443,0.00497512437811
"GENERAL_INVALID","initialJnkPositiveTenths",184,66,118,7.42424242424,6.91525423729,0.508988186954,0.101797637391,0.262198253724,0.178476748305,1.39487566654,0.0199004975124
"GENERAL_INVALID","dieProbEP",184,66,118,0.00290693023491,0.00357855590918,-0.000671625674268,-0.125321006677,-0.260914227016,-0.219656691570,-1.86746789903,0.00995024875622
"GENERAL_INVALID","dieProbMP",184,66,118,0.00495680783770,0.00661794489603,-0.00166113705833,-0.148844375963,-0.248073959938,-0.274774035193,-2.13826015140,0.00497512437811
"GENERAL_INVALID","fibroblastSignalBoost",184,66,118,0.00994876967437,0.0132520274239,-0.00330325774952,-0.103338469440,-0.243965074474,-0.153168453252,-1.02888564049,0.0398009950249
"GENERAL_INVALID","dieProbP",184,66,118,0.00164216177493,0.00193814539012,-0.000295983615191,-0.0996404725218,-0.242937853107,-0.144813758451,-0.935115650775,0.0447761194030
"GENERAL_INVALID","initPop",184,66,118,22.7272727273,28.5084745763,-5.78120184900,-0.144530046225,-0.240883410375,-0.248668396154,-1.82276963918,0.00497512437811
