draw_id,proposal_seed,simulation_seed,profile,fixed_snapshot_hash,netN,dieProbN,pOnMax,pOffMax,divProbP,dieProbP,cafDivBoost,ecSurvival,activProbF,divProbFP,activProbM,activProbE,sim_abc_target_01_jnkp_s480,resid_abc_target_01_jnkp_s480,contrib_abc_target_01_jnkp_s480,valid_abc_target_01_jnkp_s480,invalid_reason_abc_target_01_jnkp_s480,sim_abc_target_02_jnkp_s1440,resid_abc_target_02_jnkp_s1440,contrib_abc_target_02_jnkp_s1440,valid_abc_target_02_jnkp_s1440,invalid_reason_abc_target_02_jnkp_s1440,sim_abc_target_03_ec_s480,resid_abc_target_03_ec_s480,contrib_abc_target_03_ec_s480,valid_abc_target_03_ec_s480,invalid_reason_abc_target_03_ec_s480,sim_abc_target_04_ec_s960,resid_abc_target_04_ec_s960,contrib_abc_target_04_ec_s960,valid_abc_target_04_ec_s960,invalid_reason_abc_target_04_ec_s960,sim_abc_target_05_ec_s1440,resid_abc_target_05_ec_s1440,contrib_abc_target_05_ec_s1440,valid_abc_target_05_ec_s1440,invalid_reason_abc_target_05_ec_s1440,sim_abc_target_06_mac_s1440,resid_abc_target_06_mac_s1440,contrib_abc_target_06_mac_s1440,valid_abc_target_06_mac_s1440,invalid_reason_abc_target_06_mac_s1440,sim_abc_target_07_fibro_s1440,resid_abc_target_07_fibro_s1440,contrib_abc_target_07_fibro_s1440,valid_abc_target_07_fibro_s1440,invalid_reason_abc_target_07_fibro_s1440,sim_abc_target_08_tumor_s480,resid_abc_target_08_tumor_s480,contrib_abc_target_08_tumor_s480,valid_abc_target_08_tumor_s480,invalid_reason_abc_target_08_tumor_s480,sim_abc_target_09_tumor_s960,resid_abc_target_09_tumor_s960,contrib_abc_target_09_tumor_s960,valid_abc_target_09_tumor_s960,invalid_reason_abc_target_09_tumor_s960,sim_abc_target_10_tumor_s1440,resid_abc_target_10_tumor_s1440,contrib_abc_target_10_tumor_s1440,valid_abc_target_10_tumor_s1440,invalid_reason_abc_target_10_tumor_s1440,total_distance,outcome_status,failure_reason,runtime_ms,accepted
0,1055101907127897550,-7462974294517246783,"legacy12","ecd00bb30ed9ce8bc0e3f3befb14a3d607c94bcfd26c99695b240a6dfb9a999a",0.00227224154041,0.0233891271636,0.0733727428558,0.162618576443,0.00634553153783,0.00348395381667,0.139746735228,0.0505047158281,0.0437801406917,0.0181606479792,0.0222953595860,0.0542710336926,0.438848920863,-0.455755395683,0.207712980695,true,"",0.224226804124,0.421134020619,0.177353863322,true,"",0.250000000000,0.500000000000,0.125000000000,true,"",1,3.50000000000,6.12500000000,true,"",NaN,3,9,false,"EC_POPULATION_ZERO",0.679132385939,-0.454338070307,0.206423082130,true,"",0.203737512810,-3.31949069330,11.0190184629,true,"",0.745074791582,1.20398070956,1.44956954900,true,"",1.01029995664,0.852962802370,0.727545542226,true,"",1.19089171692,0.299598951564,0.0897595317780,true,"",5.39697906352,"STROMAL_COMPARTMENT_LOSS","EC_POPULATION_ZERO",1769,true
1,1097327557762457653,3693030581747460054,"legacy12","ecd00bb30ed9ce8bc0e3f3befb14a3d607c94bcfd26c99695b240a6dfb9a999a",0.00293233782013,0.0152783035771,0.0174697943460,0.0198520257933,0.0278702766004,0.00260523384704,0.00415861147160,0.292467216196,0.00919879013445,0.0341272021201,0.0393681279236,0.0774489375302,0.740076824584,1.05038412292,1.10330680568,true,"",0.369918153764,1.14959076882,1.32155893575,true,"",0.291666666667,0.708333333333,0.250868055556,true,"",0.250000000000,-0.250000000000,0.0312500000000,true,"",0,-4,16,true,"",0.981684981685,1.05842490842,1.12026328677,true,"",-1.85125834872,-10.9305864767,119.477720725,true,"",1.79574102087,5.09533711433,25.9624603087,true,"",2.30578115125,5.65104130094,31.9342677850,true,"",2.47439111256,5.05330041688,25.5358451033,true,"",14.9243941588,"VALID_FINITE","",15474,false
