output,output_family,parameter,one_seed_mu_star,multi_seed_mu_star,multi_seed_mu_star_ci_low,multi_seed_mu_star_ci_high,one_seed_restricted_rank,multi_seed_rank,rank_change,multi_seed_sigma,multi_seed_mean_snr,spearman_rank_correlation,n_valid_multi_seed,n_lost_multi_seed
"cumulative_chemo_tumor_deaths_s960","tumor","clusterRadius",0,0,0,0,11,11,0,0,,1,2,0
"cumulative_chemo_tumor_deaths_s960","tumor","divProbEP",0,0,0,0,12,12,0,0,,1,2,0
"cumulative_chemo_tumor_deaths_s960","tumor","cafDivBoost",0,0,0,0,13,13,0,0,,1,2,0
"cumulative_chemo_tumor_deaths_s960","tumor","pOffMax",0,0,0,0,14,14,0,0,,1,2,0
"cumulative_chemo_tumor_deaths_s960","tumor","ecSurvival",0,0,0,0,15,15,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","dieProbMP",0,0,0,0,1,1,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","divProbMP",0,0,0,0,2,2,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","divProbFP",0,0,0,0,3,3,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","stressStrength",0,0,0,0,4,4,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","dieProbFP",0,0,0,0,5,5,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","macrophageInteractionRadius",0,0,0,0,6,6,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","divProbFN",0,0,0,0,7,7,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","divProbP",0,0,0,0,8,8,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","dieProbFN",0,0,0,0,9,9,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","endothelialMacrophageRadius",0,0,0,0,10,10,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","clusterRadius",0,0,0,0,11,11,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","divProbEP",0,0,0,0,12,12,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","cafDivBoost",0,0,0,0,13,13,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","pOffMax",0,0,0,0,14,14,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s0","tumor","ecSurvival",0,0,0,0,15,15,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","dieProbMP",0,0,0,0,1,1,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","divProbMP",0,0,0,0,2,2,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","divProbFP",0,0,0,0,3,3,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","stressStrength",0,0,0,0,4,4,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","dieProbFP",0,0,0,0,5,5,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","macrophageInteractionRadius",0,0,0,0,6,6,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","divProbFN",0,0,0,0,7,7,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","divProbP",0,0,0,0,8,8,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","dieProbFN",0,0,0,0,9,9,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","endothelialMacrophageRadius",0,0,0,0,10,10,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","clusterRadius",0,0,0,0,11,11,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","divProbEP",0,0,0,0,12,12,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","cafDivBoost",0,0,0,0,13,13,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","pOffMax",0,0,0,0,14,14,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s1440","tumor","ecSurvival",0,0,0,0,15,15,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","dieProbMP",0,0,0,0,1,1,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","divProbMP",0,0,0,0,2,2,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","divProbFP",0,0,0,0,3,3,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","stressStrength",0,0,0,0,4,4,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","dieProbFP",0,0,0,0,5,5,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","macrophageInteractionRadius",0,0,0,0,6,6,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","divProbFN",0,0,0,0,7,7,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","divProbP",0,0,0,0,8,8,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","dieProbFN",0,0,0,0,9,9,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","endothelialMacrophageRadius",0,0,0,0,10,10,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","clusterRadius",0,0,0,0,11,11,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","divProbEP",0,0,0,0,12,12,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","cafDivBoost",0,0,0,0,13,13,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","pOffMax",0,0,0,0,14,14,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s480","tumor","ecSurvival",0,0,0,0,15,15,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","dieProbMP",0,0,0,0,1,1,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","divProbMP",0,0,0,0,2,2,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","divProbFP",0,0,0,0,3,3,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","stressStrength",0,0,0,0,4,4,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","dieProbFP",0,0,0,0,5,5,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","macrophageInteractionRadius",0,0,0,0,6,6,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","divProbFN",0,0,0,0,7,7,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","divProbP",0,0,0,0,8,8,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","dieProbFN",0,0,0,0,9,9,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","endothelialMacrophageRadius",0,0,0,0,10,10,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","clusterRadius",0,0,0,0,11,11,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","divProbEP",0,0,0,0,12,12,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","cafDivBoost",0,0,0,0,13,13,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","pOffMax",0,0,0,0,14,14,0,0,,1,2,0
"cumulative_chemo_tumor_divisions_s960","tumor","ecSurvival",0,0,0,0,15,15,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","dieProbMP",0,0,0,0,1,1,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","divProbMP",0,0,0,0,2,2,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","divProbFP",0,0,0,0,3,3,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","stressStrength",0,0,0,0,4,4,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","dieProbFP",0,0,0,0,5,5,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","macrophageInteractionRadius",0,0,0,0,6,6,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","divProbFN",0,0,0,0,7,7,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","divProbP",0,0,0,0,8,8,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","dieProbFN",0,0,0,0,9,9,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","endothelialMacrophageRadius",0,0,0,0,10,10,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","clusterRadius",0,0,0,0,11,11,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","divProbEP",0,0,0,0,12,12,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","cafDivBoost",0,0,0,0,13,13,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","pOffMax",0,0,0,0,14,14,0,0,,1,2,0
"cumulative_ec_deaths_s0","endothelial","ecSurvival",0,0,0,0,15,15,0,0,,1,2,0
"cumulative_ec_deaths_s1440","endothelial","dieProbMP",626.666666667,825.833333333,0,2440.11111111,1,1,0,1164.76200345,3.46038216975,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","divProbEP",400.833333333,415.277777778,0,1114.88888889,3,2,-1,504.795674347,15.1742918163,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","macrophageInteractionRadius",98.3333333333,78.8888888889,0,229.155555556,4,3,-1,108.423039782,2.02395334096,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","divProbFP",424.166666667,58.8888888889,0,162.333333333,2,4,2,74.6390491252,0.337265731066,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","ecSurvival",29.1666666667,41.1111111111,0,119.511111111,8,5,-3,56.5685424949,0.706540869306,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","stressStrength",31.6666666667,37.7777777778,0,94.4000000000,7,6,-1,53.4258456897,0.783035237188,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","divProbMP",33.3333333333,31.9444444444,0,67.3333333333,6,7,1,25.5344115428,2.87868603873,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","cafDivBoost",24.1666666667,19.4444444444,12.9111111111,25.9777777778,9,8,-1,4.71404520791,0.662519467115,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","divProbFN",60,17.5000000000,0,35.4666666667,5,9,4,12.9636243218,0.837044154344,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","endothelialMacrophageRadius",18.3333333333,17.2222222222,0,37.9111111111,11,10,-1,14.9278098250,3.37289498938,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","pOffMax",21.6666666667,15.0000000000,0,36.7777777778,10,11,1,21.2132034356,1.69908053528,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","dieProbFN",8.33333333333,8.88888888889,0,26.3111111111,13,12,-1,12.5707872211,0.705386742684,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","divProbP",4.16666666667,6.94444444444,3.13333333333,10.7555555556,15,13,-2,9.82092751648,0.424653232009,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","clusterRadius",8.33333333333,3.88888888889,0,9.33333333333,14,14,0,5.49971940923,0.344292374410,0.910714285714,2,0
"cumulative_ec_deaths_s1440","endothelial","dieProbFP",10.8333333333,1.94444444444,1.40000000000,2.48888888889,12,15,3,2.74985970461,0.301405612431,0.910714285714,2,0
"cumulative_ec_deaths_s480","endothelial","divProbEP",213.333333333,233.333333333,0,614.444444444,1,1,0,274.985970461,9.46433305770,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","divProbMP",48.3333333333,45.2777777778,0,131.844444444,2,2,0,62.4610990048,6.17049560117,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","endothelialMacrophageRadius",28.3333333333,38.0555555556,0,110.466666667,4,3,-1,53.8186827903,2.72234973612,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","ecSurvival",18.3333333333,32.5000000000,0,83.1333333333,8,4,-4,36.5338503613,1.17630863800,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","stressStrength",28.3333333333,30.0000000000,0,62.6666666667,3,5,2,23.5702260396,1.12716916692,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","dieProbMP",20,24.1666666667,0,65,6,6,0,29.4627825494,1.21511695489,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","divProbFP",17.5000000000,14.4444444444,0,38.4000000000,9,7,-2,17.2848324290,0.530116262729,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","dieProbFN",9.16666666667,13.8888888889,5.17777777778,22.6000000000,13,8,-5,6.28539361055,2.32333254211,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","macrophageInteractionRadius",21.6666666667,13.6111111111,1.08888888889,26.1333333333,5,9,4,19.2490179323,1.29447023837,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","cafDivBoost",10.8333333333,12.5000000000,0,29.3777777778,12,10,-2,12.1779501204,0.990951466316,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","pOffMax",15,9.72222222222,0,20.0666666667,11,11,0,13.7492985231,1.08134253252,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","divProbP",15,6.11111111111,6.11111111111,6.11111111111,10,12,2,0,0.457167578139,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","dieProbFP",7.50000000000,5.00000000000,0,13.7111111111,14,13,-1,7.07106781187,0.479550379275,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","clusterRadius",2.50000000000,4.16666666667,2.53333333333,5.80000000000,15,14,-1,5.89255650989,0.528186870096,0.750000000000,2,0
"cumulative_ec_deaths_s480","endothelial","divProbFN",20,2.50000000000,1.95555555556,3.04444444444,7,15,8,3.53553390593,0.150516150736,0.750000000000,2,0
"cumulative_ec_deaths_s960","endothelial","divProbEP",374.166666667,393.055555556,0,1061.08888889,1,1,0,482.011122509,17.1815014781,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","dieProbMP",167.500000000,207.222222222,0,612.288888889,2,2,0,292.270802890,1.88329875451,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","divProbMP",59.1666666667,54.1666666667,0,124.400000000,5,3,-2,50.6759859850,4.84969371422,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","ecSurvival",25.0000000000,47.2222222222,0,139.777777778,9,4,-5,66.7823071121,0.826158237435,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","macrophageInteractionRadius",65,43.8888888889,0,122.288888889,4,5,1,56.5685424949,1.72119277475,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","stressStrength",33.3333333333,28.8888888889,0,84.4222222222,7,6,-1,40.8550584686,0.446343730099,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","endothelialMacrophageRadius",25.8333333333,25.2777777778,0,57.4000000000,8,7,-1,23.1773889389,4.86573701356,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","divProbFN",50,15.8333333333,4.40000000000,27.2666666667,6,8,2,8.24957911384,0.798473987185,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","pOffMax",19.1666666667,12.2222222222,0,32.9111111111,11,9,-2,17.2848324290,0.890342600468,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","cafDivBoost",22.5000000000,12.2222222222,8.95555555556,15.4888888889,10,10,0,2.35702260396,0.747151473487,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","dieProbFN",8.33333333333,9.16666666667,0,21.6888888889,13,11,-2,12.9636243218,0.816988566959,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","divProbP",2.50000000000,4.72222222222,2.00000000000,7.44444444444,15,12,-3,6.67823071121,0.393378591993,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","dieProbFP",7.50000000000,3.33333333333,1.15555555556,5.51111111111,14,13,-1,4.71404520791,0.456402702477,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","divProbFP",121.666666667,3.33333333333,0,9.86666666667,3,14,11,4.71404520791,0.219749262639,0.671428571429,2,0
"cumulative_ec_deaths_s960","endothelial","clusterRadius",9.16666666667,0.555555555556,0.555555555556,0.555555555556,12,15,3,0.785674201318,0.0562548581721,0.671428571429,2,0
"cumulative_ec_divisions_s0","endothelial","dieProbMP",0,0,0,0,1,1,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","divProbMP",0,0,0,0,2,2,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","divProbFP",0,0,0,0,3,3,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","stressStrength",0,0,0,0,4,4,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","dieProbFP",0,0,0,0,5,5,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","macrophageInteractionRadius",0,0,0,0,6,6,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","divProbFN",0,0,0,0,7,7,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","divProbP",0,0,0,0,8,8,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","dieProbFN",0,0,0,0,9,9,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","endothelialMacrophageRadius",0,0,0,0,10,10,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","clusterRadius",0,0,0,0,11,11,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","divProbEP",0,0,0,0,12,12,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","cafDivBoost",0,0,0,0,13,13,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","pOffMax",0,0,0,0,14,14,0,0,,1,2,0
"cumulative_ec_divisions_s0","endothelial","ecSurvival",0,0,0,0,15,15,0,0,,1,2,0
"cumulative_ec_divisions_s1440","endothelial","dieProbMP",1078.33333333,1461.11111111,0,4319.44444444,1,1,0,2062.39477846,2.81560516971,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","divProbEP",409.166666667,417.777777778,0,1124.46666667,3,2,-1,509.902556656,14.8601411744,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","macrophageInteractionRadius",171.666666667,174.722222222,0,513.911111111,4,3,-1,244.737513711,1.92351582130,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","divProbFP",736.666666667,133.333333333,0,381.600000000,2,4,2,179.133717901,0.431780990601,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","ecSurvival",29.1666666667,39.4444444444,0,113.488888889,7,5,-2,53.4258456897,0.686178345859,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","stressStrength",30.8333333333,39.1666666667,0,99.6000000000,6,6,0,55.3900311929,0.749553110153,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","cafDivBoost",22.5000000000,20.2777777778,14.2888888889,26.2666666667,8,7,-1,4.32120810725,0.726434713434,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","divProbFN",50.8333333333,16.1111111111,0,33.5333333333,5,8,3,12.5707872211,0.807796956835,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","endothelialMacrophageRadius",15.8333333333,15.2777777778,0,32.1555555556,10,9,-1,12.1779501204,2.83020154113,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","pOffMax",21.6666666667,15.2777777778,0,37.6000000000,9,10,1,21.6060405363,1.70481849729,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","dieProbFN",8.33333333333,8.88888888889,0,26.3111111111,12,11,-1,12.5707872211,0.705386742684,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","divProbP",5.83333333333,7.50000000000,6.95555555556,8.04444444444,14,12,-2,10.6066017178,0.532471197430,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","divProbMP",3.33333333333,7.22222222222,0.688888888889,13.7555555556,15,13,-2,10.2137646171,0.596822807583,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","clusterRadius",7.50000000000,5.00000000000,0,10.4444444444,13,14,1,7.07106781187,0.407217520816,0.914285714286,2,0
"cumulative_ec_divisions_s1440","endothelial","dieProbFP",10.8333333333,1.66666666667,0.577777777778,2.75555555556,11,15,4,2.35702260396,0.281293751095,0.914285714286,2,0
"cumulative_ec_divisions_s480","endothelial","divProbEP",330.000000000,341.666666667,0,940.555555556,1,1,0,432.120810725,18.5974270388,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","macrophageInteractionRadius",81.6666666667,87.2222222222,0,256.000000000,3,2,-1,123.350849607,1.92332292128,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","ecSurvival",32.5000000000,46.1111111111,0,133.222222222,4,3,-1,62.8539361055,1.13123957844,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","stressStrength",12.5000000000,27.7777777778,0,80.0444444444,8,4,-4,39.2837100659,0.697366413367,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","cafDivBoost",28.3333333333,15.2777777778,0.577777777778,29.9777777778,5,5,0,10.6066017178,1.28388552397,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","dieProbMP",0.833333333333,14.7222222222,0,39.2222222222,15,6,-9,17.6776695297,0.546610071756,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","endothelialMacrophageRadius",9.16666666667,13.3333333333,0,29.6666666667,9,7,-2,11.7851130198,2.21266776752,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","divProbFN",26.6666666667,10,0.200000000000,19.8000000000,6,8,2,7.07106781187,0.704626986740,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","pOffMax",14.1666666667,8.33333333333,0,20.3111111111,7,9,2,11.7851130198,0.847854122537,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","dieProbFN",8.33333333333,8.05555555556,0,22.7555555556,10,10,0,11.3922759191,0.780007194085,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","divProbFP",85.8333333333,7.77777777778,1.24444444444,14.3111111111,2,11,9,10.9994388185,0.240253606631,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","divProbMP",3.33333333333,6.66666666667,6.66666666667,6.66666666667,14,12,-2,8.88178419700e-16,0.856220071407,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","divProbP",5,5.83333333333,5.28888888889,6.37777777778,13,13,0,0.392837100659,0.512485135968,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","dieProbFP",5,5.27777777778,2.55555555556,8,12,14,2,7.46390491252,1.01147877120,0.614285714286,2,0
"cumulative_ec_divisions_s480","endothelial","clusterRadius",7.50000000000,1.66666666667,0.577777777778,2.75555555556,11,15,4,2.35702260396,0.256928670944,0.614285714286,2,0
"cumulative_ec_divisions_s960","endothelial","dieProbMP",400.833333333,569.444444444,0,1680.11111111,1,1,0,801.387685345,2.70132568677,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","divProbEP",382.500000000,405.277777778,0,1099.44444444,2,2,0,500.867303340,16.1268241032,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","macrophageInteractionRadius",113.333333333,124.722222222,0,360.466666667,4,3,-1,170.098464585,2.03351687982,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","ecSurvival",25,43.3333333333,0,125,7,4,-3,58.9255650989,0.740673520031,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","stressStrength",37.5000000000,35,0,87.2666666667,6,5,-1,49.4974746831,0.732313745959,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","divProbFN",52.5000000000,20,11.2888888889,28.7111111111,5,6,1,6.28539361055,1.10568783461,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","endothelialMacrophageRadius",16.6666666667,16.1111111111,0,33.5333333333,10,7,-3,12.5707872211,2.88312738808,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","pOffMax",20.8333333333,14.7222222222,0,37.0444444444,8,8,0,20.8203663349,1.71440220055,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","cafDivBoost",17.5000000000,14.1666666667,10.3555555556,17.9777777778,9,9,0,2.74985970461,0.840060499564,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","divProbFP",307.500000000,10.2777777778,3.20000000000,17.3555555556,3,10,7,14.5349727244,0.278860978130,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","dieProbFN",7.50000000000,9.16666666667,0,26.0444444444,13,11,-2,12.1779501204,0.909510887916,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","divProbMP",3.33333333333,6.66666666667,0,14.2888888889,15,12,-3,9.42809041582,0.566301399944,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","divProbP",5.83333333333,6.11111111111,3.93333333333,8.28888888889,14,13,-1,8.64241621450,0.552423879988,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","clusterRadius",7.50000000000,3.33333333333,0.0666666666667,6.60000000000,12,14,2,4.71404520791,0.345249594553,0.814285714286,2,0
"cumulative_ec_divisions_s960","endothelial","dieProbFP",9.16666666667,2.77777777778,1.68888888889,3.86666666667,11,15,4,3.92837100659,0.373224941878,0.814285714286,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","dieProbMP",0,0,0,0,1,1,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","divProbMP",0,0,0,0,2,2,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","divProbFP",0,0,0,0,3,3,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","stressStrength",0,0,0,0,4,4,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","dieProbFP",0,0,0,0,5,5,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","macrophageInteractionRadius",0,0,0,0,6,6,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","divProbFN",0,0,0,0,7,7,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","divProbP",0,0,0,0,8,8,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","dieProbFN",0,0,0,0,9,9,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","endothelialMacrophageRadius",0,0,0,0,10,10,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","clusterRadius",0,0,0,0,11,11,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","divProbEP",0,0,0,0,12,12,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","cafDivBoost",0,0,0,0,13,13,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","pOffMax",0,0,0,0,14,14,0,0,,1,2,0
"cumulative_fibroblast_deaths_s0","fibroblast","ecSurvival",0,0,0,0,15,15,0,0,,1,2,0
"cumulative_fibroblast_deaths_s1440","fibroblast","dieProbMP",12630.8333333,13143.3333333,0,33855.0888889,1,1,0,14944.3089833,12.1324478548,0.875000000000,2,0
"cumulative_fibroblast_deaths_s1440","fibroblast","divProbFP",10847.5000000,8245.83333333,0,23973.2000000,2,2,0,11347.8853267,3.19655897877,0.875000000000,2,0
"cumulative_fibroblast_deaths_s1440","fibroblast","divProbFN",10582.5000000,6754.16666667,5696.31111111,7812.02222222,3,3,0,763.282486581,3.29341678295,0.875000000000,2,0
"cumulative_fibroblast_deaths_s1440","fibroblast","divProbMP",4312.50000000,5088.05555556,0,11951.8666667,6,4,-2,4952.49732801,8.07950006575,0.875000000000,2,0
