output,output_family,parameter,screened,current_status,classification,classification_reason,mu_star,sigma,n_valid,n_lost,mean_snr,mu_star_q25,mu_star_median,mu_star_q75,sigma_q25,sigma_median,sigma_q75
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbMN",true,"fixed","C","intermediate mu-star with above-median variability",0.397157885637,0.160811883925,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbMP",true,"fixed","D","mu-star and sigma at/below output medians",0.256103195995,0.362184613144,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbMP",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",1.81461405988,1.17156388262,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","migrProbM",true,"fixed","D","mu-star and sigma at/below output medians",0.132438260114,0.187295983631,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbEN",true,"fixed","B","mu-star at/above output Q75 and sigma at/above median",0.768334433262,1.08658897596,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbEP",true,"fixed","D","mu-star and sigma at/below output medians",0.142676041098,0.201774392346,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbEP",true,"fixed","C","intermediate mu-star with above-median variability",0.451230345046,0.638136073718,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","deactProbE",true,"fixed","C","intermediate mu-star with above-median variability",0.400692246364,0.566664409146,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","dieProbL",true,"fixed","C","intermediate mu-star with above-median variability",0.475704093056,0.672747180076,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","macrophageDaughterActivationBoost",true,"hard-coded","D","mu-star and sigma at/below output medians",0.304817751085,0.431077397636,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","endothelialDaughterDivisionBoost",true,"hard-coded","D","mu-star and sigma at/below output medians",0.0379193028891,0.0536259924215,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","fibroblastSignalBoost",true,"hard-coded","B","mu-star at/above output Q75 and sigma at/above median",0.711609735733,1.00636813939,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","fibroblastSignalCap",true,"hard-coded","D","mu-star and sigma at/below output medians",0,0,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorEndothelialRadius",true,"hard-coded","D","mu-star and sigma at/below output medians",0.231818181818,0.327840416732,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","macrophageInteractionRadius",true,"hard-coded","B","mu-star at/above output Q75 and sigma at/above median",2.07665598291,1.97362870283,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","macrophageEndothelialBiasRadius",true,"hard-coded","C","sigma at/above output Q75 while mu-star below Q75",0.701486547818,0.992051789747,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","endothelialMacrophageRadius",true,"hard-coded","C","intermediate mu-star with above-median variability",0.452722570660,0.640246399420,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","fibroblastTumorRadius",true,"hard-coded","C","intermediate mu-star with above-median variability",0.333601794376,0.471784182038,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","clusterRadius",true,"fixed","C","sigma at/above output Q75 while mu-star below Q75",0.633250686307,0.895551708957,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialJnkPositiveTenths",true,"hard-coded","B","mu-star at/above output Q75 and sigma at/above median",1.05853176406,1.38232740857,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialMacrophageCount",true,"hard-coded","D","mu-star and sigma at/below output medians",0.139343850818,0.197061963660,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialLungCount",true,"hard-coded","D","mu-star and sigma at/below output medians",0.168425324675,0.238189378403,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","initPop",true,"fixed CLI","D","mu-star and sigma at/below output medians",0.241721763215,0.0609724948966,2,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","migrProbF",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","activProbMP",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbEN",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
